alerta_id,tipo_alerta,severidad,score_alerta,estado,descripcion,fecha_creacion,fecha_cierre,es_falso_positivo,reglas_disparadas,acciones_recomendadas,analista_asignado
AL0000451,PATRON_SOSPECHOSO,4,0.69,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0000613,2025-11-27T00:37:12Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_04
AL0000452,VELOCIDAD_ANOMALA,4,0.67,EN_INVESTIGACION,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0001114,2025-11-27T02:52:57Z,,false,R2_VELOCIDAD,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_20
AL0000453,PATRON_SOSPECHOSO,4,0.64,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0006742,2025-12-02T11:41:10Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_03
AL0000454,VELOCIDAD_ANOMALA,4,0.70,CERRADA,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0002766,2025-12-03T04:13:43Z,2025-12-12,false,R2_VELOCIDAD,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_16
AL0000455,VELOCIDAD_ANOMALA,4,0.71,ABIERTA,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0002616,2025-12-13T18:15:25Z,,false,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_05
AL0000456,PATRON_SOSPECHOSO,4,0.73,CERRADA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0006756,2025-12-19T21:48:21Z,2025-12-28,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_21
AL0000457,PATRON_SOSPECHOSO,4,0.68,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0007860,2025-12-27T00:51:28Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_07
AL0000458,VELOCIDAD_ANOMALA,4,0.67,ABIERTA,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0001507,2025-12-29T17:38:36Z,,false,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_19
AL0000459,COMERCIO_BLACKLIST,4,0.75,ABIERTA,Alerta generada por COMERCIO_BLACKLIST en transaccion TX0007756,2026-01-02T04:48:45Z,,false,R3_COMERCIO_BLACKLIST,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_05
AL0000460,COMERCIO_BLACKLIST,4,0.71,EN_INVESTIGACION,Alerta generada por COMERCIO_BLACKLIST en transaccion TX0003879,2026-01-04T17:44:36Z,,false,R3_COMERCIO_BLACKLIST,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_04
AL0000461,DISPOSITIVO_COMPROMETIDO,4,0.72,EN_INVESTIGACION,Alerta generada por DISPOSITIVO_COMPROMETIDO en transaccion TX0006874,2026-01-12T20:44:39Z,,false,R4_DISPOSITIVO|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_10
AL0000462,DISPOSITIVO_COMPROMETIDO,4,0.67,EN_INVESTIGACION,Alerta generada por DISPOSITIVO_COMPROMETIDO en transaccion TX0005477,2026-01-14T17:14:27Z,,false,R4_DISPOSITIVO,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_04
AL0000463,VELOCIDAD_ANOMALA,4,0.74,EN_INVESTIGACION,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0004536,2026-01-15T22:08:19Z,,false,R2_VELOCIDAD,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_13
AL0000464,PATRON_SOSPECHOSO,4,0.71,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0001364,2026-01-18T15:04:37Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_18
AL0000465,PATRON_SOSPECHOSO,4,0.66,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0006511,2026-01-18T23:37:42Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_06
AL0000466,PATRON_SOSPECHOSO,4,0.71,CERRADA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0000619,2026-01-19T00:19:38Z,2026-01-21,true,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_10
AL0000467,PATRON_SOSPECHOSO,4,0.73,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0008052,2026-01-19T01:10:44Z,,false,R5_PATRON_RED,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_10
AL0000468,DISPOSITIVO_COMPROMETIDO,4,0.73,ABIERTA,Alerta generada por DISPOSITIVO_COMPROMETIDO en transaccion TX0007508,2026-01-21T23:13:40Z,,false,R4_DISPOSITIVO,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_20
AL0000469,VELOCIDAD_ANOMALA,4,0.76,ABIERTA,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0008037,2026-01-23T04:55:11Z,,false,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_16
AL0000470,PATRON_SOSPECHOSO,4,0.65,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0004862,2026-01-31T03:28:08Z,,false,R5_PATRON_RED,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_12
AL0000471,PATRON_SOSPECHOSO,4,0.75,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0003187,2026-02-02T02:42:56Z,,false,R5_PATRON_RED,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_09
AL0000472,PATRON_SOSPECHOSO,4,0.70,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0005416,2026-02-02T10:32:28Z,,false,R5_PATRON_RED,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_04
AL0000473,PATRON_SOSPECHOSO,4,0.72,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0007191,2026-02-03T12:02:48Z,,true,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_21
AL0000474,PATRON_SOSPECHOSO,4,0.73,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0004596,2026-02-04T22:21:31Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_14
AL0000475,PATRON_SOSPECHOSO,4,0.74,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0008337,2026-02-06T19:38:04Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_16
AL0000476,VELOCIDAD_ANOMALA,4,0.70,EN_INVESTIGACION,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0004599,2026-02-23T15:22:57Z,,false,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_18
AL0000477,PATRON_SOSPECHOSO,4,0.71,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0005452,2026-02-28T08:59:44Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_15
AL0000478,PATRON_SOSPECHOSO,4,0.64,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0003138,2026-03-11T05:42:23Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_16
AL0000479,PATRON_SOSPECHOSO,4,0.69,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0004356,2026-03-14T03:45:27Z,,false,R5_PATRON_RED,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_18
AL0000480,PATRON_SOSPECHOSO,4,0.69,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0008734,2026-03-19T07:30:02Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_16
AL0000481,DISPOSITIVO_COMPROMETIDO,4,0.71,ABIERTA,Alerta generada por DISPOSITIVO_COMPROMETIDO en transaccion TX0002117,2026-03-19T15:56:14Z,,false,R4_DISPOSITIVO|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_16
AL0000482,COMERCIO_BLACKLIST,4,0.71,EN_INVESTIGACION,Alerta generada por COMERCIO_BLACKLIST en transaccion TX0008544,2026-03-22T16:10:50Z,,false,R3_COMERCIO_BLACKLIST,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_11
AL0000483,VELOCIDAD_ANOMALA,4,0.68,ABIERTA,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0003218,2026-03-26T00:39:23Z,,false,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_15
AL0000484,PATRON_SOSPECHOSO,4,0.75,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0000389,2026-03-26T05:12:00Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_05
AL0000485,PATRON_SOSPECHOSO,4,0.75,CERRADA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0001109,2026-04-14T09:53:17Z,2026-04-18,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_19
AL0000486,PATRON_SOSPECHOSO,4,0.65,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0006306,2026-04-15T01:52:15Z,,true,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_11
AL0000487,PATRON_SOSPECHOSO,4,0.74,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0006570,2026-04-15T12:14:21Z,,true,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_19
AL0000488,VELOCIDAD_ANOMALA,4,0.71,ABIERTA,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0007151,2026-04-18T23:37:19Z,,false,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_17
AL0000489,PATRON_SOSPECHOSO,4,0.64,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0008716,2026-04-19T08:34:52Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_07
AL0000490,PATRON_SOSPECHOSO,4,0.67,CERRADA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0007612,2025-10-23T12:22:45Z,2025-10-26,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_09
AL0000491,VELOCIDAD_ANOMALA,4,0.65,ABIERTA,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0007935,2025-10-28T04:07:28Z,,false,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_08
AL0000492,VELOCIDAD_ANOMALA,4,0.73,EN_INVESTIGACION,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0001574,2025-10-28T05:28:35Z,,false,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_13
AL0000493,PATRON_SOSPECHOSO,4,0.63,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0003627,2025-10-28T23:32:47Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_14
AL0000494,PATRON_SOSPECHOSO,4,0.70,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0006043,2025-11-06T03:13:48Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_02
AL0000495,DISPOSITIVO_COMPROMETIDO,4,0.67,EN_INVESTIGACION,Alerta generada por DISPOSITIVO_COMPROMETIDO en transaccion TX0008610,2025-11-06T03:50:42Z,,false,R4_DISPOSITIVO,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_06
AL0000496,PATRON_SOSPECHOSO,4,0.64,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0003786,2025-11-08T04:16:45Z,,false,R5_PATRON_RED,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_22
AL0000497,PATRON_SOSPECHOSO,4,0.73,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0002346,2025-11-17T00:32:54Z,,false,R5_PATRON_RED,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_18
AL0000498,COMERCIO_BLACKLIST,4,0.74,EN_INVESTIGACION,Alerta generada por COMERCIO_BLACKLIST en transaccion TX0004874,2025-11-19T08:05:34Z,,false,R3_COMERCIO_BLACKLIST|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_17
AL0000499,PATRON_SOSPECHOSO,4,0.74,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0002531,2025-11-26T02:08:54Z,,false,R5_PATRON_RED,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_19
AL0000500,DISPOSITIVO_COMPROMETIDO,4,0.68,CERRADA,Alerta generada por DISPOSITIVO_COMPROMETIDO en transaccion TX0005683,2025-11-26T20:37:19Z,2025-12-03,false,R4_DISPOSITIVO|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_17
AL0000501,DISPOSITIVO_COMPROMETIDO,4,0.75,EN_INVESTIGACION,Alerta generada por DISPOSITIVO_COMPROMETIDO en transaccion TX0008110,2025-11-30T01:44:15Z,,true,R4_DISPOSITIVO|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_07
AL0000502,VELOCIDAD_ANOMALA,4,0.70,CERRADA,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0000597,2025-11-30T23:06:01Z,2025-12-09,false,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_04
AL0000503,PATRON_SOSPECHOSO,4,0.64,CERRADA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0008737,2025-12-02T14:13:31Z,2025-12-13,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_19
AL0000504,PATRON_SOSPECHOSO,4,0.68,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0005705,2025-12-10T20:39:55Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_14
AL0000505,DISPOSITIVO_COMPROMETIDO,4,0.69,ABIERTA,Alerta generada por DISPOSITIVO_COMPROMETIDO en transaccion TX0007865,2025-12-11T04:40:36Z,,false,R4_DISPOSITIVO,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_01
AL0000506,VELOCIDAD_ANOMALA,4,0.66,ABIERTA,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0000524,2025-12-23T22:41:52Z,,false,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_17
AL0000507,VELOCIDAD_ANOMALA,4,0.70,ABIERTA,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0000571,2025-12-24T09:01:30Z,,false,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_04
AL0000508,PATRON_SOSPECHOSO,4,0.65,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0000037,2026-01-03T05:40:34Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_14
AL0000509,VELOCIDAD_ANOMALA,4,0.71,EN_INVESTIGACION,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0001691,2026-01-09T18:08:12Z,,false,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_03
AL0000510,PATRON_SOSPECHOSO,4,0.69,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0004314,2026-01-11T00:48:29Z,,false,R5_PATRON_RED,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_14
AL0000511,DISPOSITIVO_COMPROMETIDO,4,0.72,CERRADA,Alerta generada por DISPOSITIVO_COMPROMETIDO en transaccion TX0006990,2026-01-11T20:35:45Z,2026-01-12,false,R4_DISPOSITIVO|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_06
AL0000512,VELOCIDAD_ANOMALA,4,0.69,ABIERTA,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0006080,2026-01-13T18:02:12Z,,false,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_22
AL0000513,DISPOSITIVO_COMPROMETIDO,4,0.70,EN_INVESTIGACION,Alerta generada por DISPOSITIVO_COMPROMETIDO en transaccion TX0006507,2026-01-20T21:39:33Z,,true,R4_DISPOSITIVO|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_08
AL0000514,PATRON_SOSPECHOSO,4,0.65,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0001125,2026-01-25T21:08:38Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_01
AL0000515,PATRON_SOSPECHOSO,4,0.70,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0001936,2026-01-29T10:40:37Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_16
AL0000516,VELOCIDAD_ANOMALA,4,0.75,ABIERTA,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0003537,2026-01-31T11:13:01Z,,false,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_09
AL0000517,COMERCIO_BLACKLIST,4,0.67,EN_INVESTIGACION,Alerta generada por COMERCIO_BLACKLIST en transaccion TX0008198,2026-02-05T10:05:52Z,,true,R3_COMERCIO_BLACKLIST,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_09
AL0000518,PATRON_SOSPECHOSO,4,0.70,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0003878,2026-02-10T03:22:46Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_22
AL0000519,PATRON_SOSPECHOSO,4,0.73,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0001197,2026-02-11T06:37:56Z,,true,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_05
AL0000520,PATRON_SOSPECHOSO,4,0.74,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0004047,2026-02-14T23:13:42Z,,false,R5_PATRON_RED,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_13
AL0000521,PATRON_SOSPECHOSO,4,0.71,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0006687,2026-02-19T02:53:42Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_19
AL0000522,DISPOSITIVO_COMPROMETIDO,4,0.65,ABIERTA,Alerta generada por DISPOSITIVO_COMPROMETIDO en transaccion TX0000699,2026-02-24T15:31:22Z,,false,R4_DISPOSITIVO,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_08
AL0000523,PATRON_SOSPECHOSO,4,0.65,CERRADA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0006369,2026-02-26T03:19:00Z,2026-03-04,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_07
AL0000524,PATRON_SOSPECHOSO,4,0.65,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0001775,2026-02-27T04:12:02Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_15
AL0000525,ALTO_MONTO_INTERNACIONAL,4,0.69,ABIERTA,Alerta generada por ALTO_MONTO_INTERNACIONAL en transaccion TX0003381,2026-02-28T13:24:40Z,,false,R1_ALTO_MONTO_INTL|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_22
AL0000526,ALTO_MONTO_INTERNACIONAL,4,0.66,EN_INVESTIGACION,Alerta generada por ALTO_MONTO_INTERNACIONAL en transaccion TX0001783,2026-03-05T01:07:04Z,,false,R1_ALTO_MONTO_INTL|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_13
AL0000527,VELOCIDAD_ANOMALA,4,0.64,EN_INVESTIGACION,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0006291,2026-03-10T04:28:18Z,,true,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_12
AL0000528,VELOCIDAD_ANOMALA,4,0.74,ABIERTA,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0002672,2026-03-16T04:17:05Z,,true,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_12
AL0000529,PATRON_SOSPECHOSO,4,0.69,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0000168,2026-03-18T04:42:21Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_11
AL0000530,VELOCIDAD_ANOMALA,4,0.66,EN_INVESTIGACION,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0002309,2026-03-22T02:23:48Z,,false,R2_VELOCIDAD,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_22
AL0000531,PATRON_SOSPECHOSO,4,0.68,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0007835,2026-03-23T04:18:06Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_09
AL0000532,PATRON_SOSPECHOSO,4,0.74,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0003529,2026-03-23T15:38:38Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_15
AL0000533,PATRON_SOSPECHOSO,4,0.74,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0008986,2026-03-24T04:14:02Z,,false,R5_PATRON_RED,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_01
AL0000534,PATRON_SOSPECHOSO,4,0.63,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0000855,2026-03-25T23:34:23Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_17
AL0000535,PATRON_SOSPECHOSO,4,0.63,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0000892,2026-03-30T11:03:02Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_17
AL0000536,PATRON_SOSPECHOSO,4,0.65,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0008506,2026-04-01T01:57:05Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_21
AL0000537,PATRON_SOSPECHOSO,4,0.73,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0008427,2026-04-05T14:26:59Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_06
AL0000538,PATRON_SOSPECHOSO,4,0.69,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0003767,2026-04-11T01:22:04Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_10
AL0000539,PATRON_SOSPECHOSO,4,0.64,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0004346,2026-04-13T01:04:15Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_09
AL0000540,PATRON_SOSPECHOSO,4,0.67,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0001606,2026-04-16T06:18:01Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|bloquear_temporal|contactar_cliente,analista_20
AL0000541,VELOCIDAD_ANOMALA,3,0.68,EN_INVESTIGACION,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0006404,2025-10-30T23:39:48Z,,false,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_16
AL0000542,DISPOSITIVO_COMPROMETIDO,3,0.64,ABIERTA,Alerta generada por DISPOSITIVO_COMPROMETIDO en transaccion TX0007818,2025-10-31T11:16:58Z,,false,R4_DISPOSITIVO,monitoreo_reforzado|validar_identidad,analista_18
AL0000543,PATRON_SOSPECHOSO,3,0.68,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0007755,2025-11-01T03:13:43Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_11
AL0000544,PATRON_SOSPECHOSO,3,0.71,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0005141,2025-11-09T12:06:50Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_07
AL0000545,PATRON_SOSPECHOSO,3,0.66,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0003446,2025-11-12T20:41:46Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_09
