dispositivo_id,fingerprint,tipo_dispositivo,sistema_operativo,app_version,ip_publica,imei_hash,rooteado,emulador,idiomas,fecha_registro,ultima_actividad,confianza
D000682,fp_a2ff1c2aa1433f2b3e5a,MOBILE,Android 13,2.9.3,134.55.161.95,h_10ba129fb8a8212fa22d75,false,false,es-GT|en-US,2024-01-13,2026-03-17T06:59:30Z,0.85
D000683,fp_b52bd6af3807b657e61c,MOBILE,iOS 17,4.2.1,189.64.52.178,h_a4b3d2a4b779ef79b06644,false,false,es-GT,2023-05-19,2026-02-19T14:56:11Z,0.98
D000684,fp_3e8be67da1e9e82dc8d6,MOBILE,Android 13,3.17.0,94.136.71.51,h_1a7ea48ae6e0181deb1f64,false,false,es-GT,2021-03-26,2026-04-08T08:20:43Z,0.82
D000685,fp_5d9e5428d020f37e3424,MOBILE,iOS 17,4.3.0,33.81.209.82,h_5229848d0276f82b44a554,false,false,es-GT|en-US,2023-10-30,2026-03-16T22:59:48Z,0.90
D000686,fp_1c5e1dd1d1d9014182b2,MOBILE,iOS 18,3.4.4,128.249.74.44,h_63f23ea1ea5279c8bdb7ce,true,false,es-GT|en-US,2023-04-28,2026-01-11T16:08:31Z,0.70
D000687,fp_c860478aef107ff7fcd3,LAPTOP,Windows 10,3.9.6,31.193.137.23,h_8cf81173f19cca92b17fa6,false,false,es-GT,2025-12-10,2026-03-28T03:38:39Z,0.78
D000688,fp_dfe9b351bf83ee8eb395,MOBILE,Android 13,3.12.0,85.179.14.119,h_6e6f6e552fb6b197fbc9f0,false,false,es-GT,2020-09-09,2026-01-27T03:50:04Z,0.82
D000689,fp_e64ca228595c5ee3f362,LAPTOP,macOS 14,3.8.0,161.99.225.227,h_95a980662a67b38cb666ca,false,false,es-GT|en-US,2024-09-25,2026-01-28T05:03:36Z,0.94
D000690,fp_b54da419db34735e8e69,LAPTOP,macOS 14,2.14.1,179.199.10.97,h_4e59ce3ba7bbec67eb996e,false,false,es-GT|en-US,2023-02-26,2026-02-19T02:40:24Z,0.94
D000691,fp_20ac778e9906f2eec31f,MOBILE,Android 13,4.12.3,83.215.221.25,h_ec270798678b0bdb2d2782,false,false,es-GT|en-US,2020-07-30,2026-02-05T06:15:10Z,0.81
D000692,fp_1decfc20de01904bd475,MOBILE,iOS 17,4.6.8,138.164.250.56,h_20e27d5f0b84d5b6a56868,false,false,es-GT|en-US,2022-04-27,2026-03-28T13:58:20Z,0.79
D000693,fp_d7395128333b22993c1d,LAPTOP,Windows 11,4.20.0,126.102.43.188,h_d13be5caca9acfe2991293,false,false,es-GT,2020-01-30,2026-04-07T05:37:47Z,0.79
D000694,fp_7e9c0e4edab64d089fea,MOBILE,iOS 18,3.11.3,172.181.169.71,h_3efad1adfece9d4c87f016,false,false,es-GT,2021-10-21,2026-01-21T16:06:27Z,0.98
D000695,fp_913cd8d3a8114db3d055,LAPTOP,macOS 14,4.15.9,199.120.241.105,h_994be272143290ff3ac208,false,false,es-GT|en-US,2025-10-16,2026-03-19T18:32:07Z,0.89
D000696,fp_eb9f891fb4f96cfdfd84,MOBILE,Android 14,4.16.8,177.237.80.82,h_f7acd7381652b9923bd7d9,false,false,es-GT,2021-09-15,2026-03-26T20:34:32Z,0.86
D000697,fp_6321fa0b4257efd56f80,MOBILE,iOS 17,3.12.6,57.178.182.214,h_ca552fb2e82539abb639f3,false,false,es-GT|en-US,2023-06-20,2026-03-05T00:08:20Z,0.73
D000698,fp_5bd5d42cc2bb7ae3fedd,LAPTOP,Windows 10,3.4.9,194.38.110.57,h_e342b7224e448bef42b47c,false,false,es-GT,2024-08-08,2026-01-29T00:16:28Z,0.95
D000699,fp_da86463299ed430afdda,MOBILE,iOS 18,4.3.6,95.31.163.151,h_b2d3a9367d1bc40cbd9bf3,false,false,es-GT,2025-03-09,2026-03-27T05:30:46Z,0.87
D000700,fp_0c5f0d4adb6b785fc643,LAPTOP,Windows 11,4.8.5,109.70.96.45,h_be8cc2d64ca397733a4bfd,false,false,es-GT,2020-12-19,2026-04-02T06:40:40Z,0.74
D000701,fp_3fb985940cb999a3d4a7,MOBILE,Android 14,4.6.1,155.160.88.185,h_b351651bf6cd1e9f10eec2,false,false,es-GT|en-US,2020-12-23,2026-02-17T04:44:10Z,0.97
D000702,fp_4a11e0954bcbf81b1872,MOBILE,Android 13,3.8.6,45.116.254.6,h_b1bc1754a394ce1afb9f8a,false,false,es-GT|en-US,2023-10-17,2026-04-14T10:14:17Z,0.73
D000703,fp_1f88603a047747513ccb,MOBILE,iOS 18,4.5.1,111.200.38.210,h_3b5f5ae1a3fdc4e7b303e7,true,false,es-GT|en-US,2025-07-21,2026-01-20T09:49:57Z,0.53
D000704,fp_39c47e45a018d4f7d95b,MOBILE,iOS 17,3.15.0,131.58.97.254,h_60b2ce7bf56b8eb557ff0d,false,false,es-GT,2023-01-16,2026-03-12T02:52:43Z,0.94
D000705,fp_9ed8d70e99d14b8dca06,MOBILE,iOS 17,2.17.5,191.84.179.104,h_1bd3f3ffe9ffcb33f1ccd5,false,false,es-GT|en-US,2025-10-25,2026-02-11T23:48:36Z,0.82
D000706,fp_68184a4a21d3218ca52f,MOBILE,Android 13,4.6.4,184.160.138.205,h_cb01c657f81c8b8f32b489,false,false,es-GT|en-US,2020-05-11,2026-03-14T19:18:59Z,0.93
D000707,fp_7e245cc6b8737befe4a9,LAPTOP,Windows 10,3.1.8,152.195.207.110,h_4c298e29f30b21bf503c27,false,false,es-GT,2025-01-17,2026-03-20T05:41:16Z,0.84
D000708,fp_54331b66c1bf4e52f6d8,MOBILE,Android 14,3.5.2,178.136.232.42,h_69ca0c75523fbec9372ed4,false,false,es-GT,2023-06-13,2026-01-25T10:10:05Z,0.87
D000709,fp_50c8a129a0c30ed30edd,MOBILE,Android 13,3.18.0,105.204.13.8,h_3ac043e085e15bcb155e58,false,false,es-GT|en-US,2021-09-16,2026-01-06T03:31:59Z,0.76
D000710,fp_b88e57684b85116d3bb7,LAPTOP,Windows 11,3.11.3,145.126.19.38,h_e03984517ca500f3ee9833,false,false,es-GT|en-US,2023-04-18,2026-03-23T13:41:21Z,0.85
D000711,fp_1e4052d77505b24c2534,LAPTOP,Windows 10,2.13.9,45.152.130.19,h_0c852ced3d073516d59fff,false,false,es-GT|en-US,2021-02-13,2026-02-18T07:42:51Z,0.91
D000712,fp_b494c961a5e6053ace8f,LAPTOP,macOS 14,4.10.2,162.24.40.27,h_60a5fdd326c89ef6c15ea6,false,false,es-GT|en-US,2025-11-04,2026-02-24T19:16:39Z,0.74
D000713,fp_2d72699abee3287f2027,MOBILE,iOS 17,3.7.3,117.57.110.143,h_2413e4bc28e25320d3c9bb,false,false,es-GT|en-US,2026-01-05,2026-01-04T13:00:32Z,0.75
D000714,fp_9c619628ac1bd7603ef3,MOBILE,iOS 18,3.8.2,126.221.169.43,h_94ce1cab8c03524ad9a234,false,false,es-GT,2025-08-13,2026-01-08T05:33:47Z,0.75
D000715,fp_4dc88e2f4fa5ba7fae36,LAPTOP,Ubuntu 22.04,4.12.3,64.5.67.143,h_464dc1100c09d220669f3f,false,false,es-GT|en-US,2022-02-27,2026-02-20T06:35:24Z,0.75
D000716,fp_a4d0b89df2b9eaacc2e4,LAPTOP,Windows 11,4.11.5,164.236.80.129,h_1d4b31b87fc46f049f4159,true,false,es-GT|en-US,2022-11-23,2026-01-12T01:51:08Z,0.53
D000717,fp_c6d3eb56b716b816b23c,LAPTOP,macOS 14,3.14.6,183.207.122.170,h_13baf96e41adcb6aed2803,false,false,es-GT|en-US,2025-07-05,2026-03-15T05:32:57Z,0.95
D000718,fp_b8f7ebac6e0b5923dddb,LAPTOP,Ubuntu 22.04,4.17.0,136.171.24.42,h_2f78322ba04d38a44d6139,false,false,es-GT,2024-02-26,2026-03-06T15:15:03Z,0.90
D000719,fp_a8597e674bcb5ed47572,MOBILE,Android 14,2.13.7,168.64.204.112,h_a41d487c975b06c24490e4,false,false,es-GT|en-US,2020-03-08,2026-03-29T14:03:16Z,0.85
D000720,fp_2d10e411ad98db8265f0,LAPTOP,macOS 14,3.18.9,68.82.151.7,h_9af8e6a8946ad657548c39,false,false,es-GT|en-US,2026-03-17,2026-03-20T14:44:33Z,0.75
D000721,fp_39f5fd4a68ce79e280a5,MOBILE,iOS 18,4.20.4,137.178.135.61,h_3cab9b957e4ee50984833b,false,false,es-GT|en-US,2023-01-31,2026-03-27T18:57:05Z,0.94
D000722,fp_368a01853a40620a7eed,MOBILE,Android 13,2.7.3,64.154.44.240,h_97736d0b0f0152e8f6b280,false,false,es-GT|en-US,2021-06-24,2026-01-02T05:31:39Z,0.82
D000723,fp_fadef5f84e3b8967f2b2,MOBILE,iOS 17,3.11.0,116.163.74.103,h_774539e0266a4a59cccef7,false,false,es-GT,2021-01-18,2026-03-14T22:03:03Z,0.82
D000724,fp_d6960a77fd7ddaf5339b,MOBILE,iOS 17,4.15.3,166.104.54.41,h_9ea78eb9060446744d1c7f,false,false,es-GT,2021-01-23,2026-01-18T04:55:00Z,0.89
D000725,fp_a4b5051df6cbef0ab862,TABLET,iPadOS 17,4.16.2,26.241.82.199,h_0b62cf3ee39bad0c8d53b1,false,false,es-GT,2022-06-03,2026-01-10T16:08:32Z,0.82
D000726,fp_1a02786e9c74d53ef303,MOBILE,Android 14,4.11.7,157.172.128.71,h_08b6d8a0174186431b9f7a,false,false,es-GT,2020-05-14,2026-01-23T12:50:40Z,0.94
D000727,fp_8da8361315b9ec1d72a7,MOBILE,iOS 17,4.5.0,176.216.62.84,h_5fadfa3520d8d4e4e1eeda,false,false,es-GT,2022-07-05,2026-01-06T14:32:44Z,0.93
D000728,fp_f2a07e8b67937ca28814,MOBILE,iOS 17,2.13.2,102.182.162.8,h_2db07b122f5aa2d3801999,false,false,es-GT|en-US,2021-04-13,2026-03-22T13:47:49Z,0.88
D000729,fp_444340c8a436121d94da,MOBILE,Android 14,3.12.3,125.198.118.124,h_a281f854e460f639f4e9c9,false,false,es-GT|en-US,2022-06-17,2026-03-07T17:38:19Z,0.88
D000730,fp_4adb38f5e28bd44934a5,TABLET,Android 13,2.18.0,131.174.19.170,h_df6b4f8640314ea8c6716e,false,false,es-GT,2021-10-18,2026-04-19T12:27:24Z,0.88
D000731,fp_7afb48e927753f9b4deb,MOBILE,Android 13,4.7.6,95.129.98.61,h_957d419ac06adb530547bf,false,false,es-GT,2021-06-03,2026-01-14T19:54:52Z,0.93
D000732,fp_b758133eb4e9224cc79f,MOBILE,Android 14,2.15.1,191.144.209.69,h_43b3c7dd0cd271865480ff,false,false,es-GT,2023-05-21,2026-03-04T18:23:49Z,0.98
D000733,fp_6a0dca8a1e5f11128dd2,TABLET,iPadOS 17,3.12.0,171.207.139.105,h_4e1a61b2138261e4795ce6,false,false,es-GT,2025-04-11,2026-01-24T08:04:28Z,0.89
D000734,fp_21750ba078c052ca7dc0,MOBILE,Android 14,4.6.7,113.89.108.59,h_e37897c003d0314a3a1f1b,false,false,es-GT,2021-04-16,2026-03-16T02:36:36Z,0.86
D000735,fp_68648f91f846efa1b555,MOBILE,iOS 17,3.2.4,64.42.102.143,h_60cac9512c43bab6bdb64e,false,false,es-GT|en-US,2025-11-15,2026-03-13T16:55:07Z,0.73
D000736,fp_61c841b7b8e58344a174,MOBILE,iOS 18,4.16.8,176.88.104.47,h_c1899490b33b18c317a0f6,false,false,es-GT|en-US,2021-08-18,2026-02-23T08:35:26Z,0.83
D000737,fp_a76b56cf1b48be0af3a9,MOBILE,iOS 17,2.6.7,161.56.162.19,h_0f7781861c9d6f8f24c60a,false,false,es-GT|en-US,2021-04-19,2026-01-12T22:18:49Z,0.92
D000738,fp_5a0b7a23603270b1aae5,LAPTOP,Windows 11,3.5.8,57.63.52.35,h_932cbf3630710ea25cac24,false,false,es-GT|en-US,2023-03-19,2026-03-13T13:15:37Z,0.94
D000739,fp_23d65308f93bc9e08c94,LAPTOP,Ubuntu 22.04,4.17.1,61.61.60.61,h_586907e4eb6b69452db83b,false,false,es-GT|en-US,2025-07-11,2026-03-03T23:03:21Z,0.96
D000740,fp_26054068f2f145b9cbb3,MOBILE,Android 13,4.11.8,169.144.187.35,h_8471fb97f9df9b7f27122d,false,false,es-GT,2021-12-15,2026-01-12T00:39:47Z,0.76
D000741,fp_50f6a9fccb8193f95f20,MOBILE,Android 14,3.14.7,148.210.6.3,h_33e51ad3dc486f9d2acb34,true,false,es-GT,2023-06-05,2026-03-28T13:32:06Z,0.57
D000742,fp_43ee52ffe43fb08ab118,MOBILE,iOS 18,3.1.2,118.195.38.17,h_b18af28f9a4efdcfdf4492,false,false,es-GT|en-US,2023-10-30,2026-04-09T08:24:32Z,0.76
D000743,fp_90542883b13b73201ba1,MOBILE,Android 14,2.3.7,112.203.213.15,h_8e81581c987ef457ef1a08,false,false,es-GT|en-US,2021-01-05,2026-03-18T20:04:08Z,0.89
D000744,fp_cf71ee12129ae8659fa7,TABLET,Android 13,4.16.0,102.31.57.223,h_56b5fd51af010aab97ffc1,false,false,es-GT,2023-09-26,2026-04-11T22:47:31Z,0.87
D000745,fp_cb92843a57a0f65eee27,LAPTOP,Windows 11,4.20.4,175.172.94.64,h_849bcb329b8f83dfcf5ff1,true,false,es-GT|en-US,2025-09-26,2026-02-23T17:03:26Z,0.49
D000746,fp_9f26fdc7ed3f539df449,MOBILE,iOS 17,2.14.9,122.115.161.31,h_51a0b8649af6ea6e682360,false,false,es-GT|en-US,2025-10-07,2026-03-26T22:33:13Z,0.88
D000747,fp_7a0d8c7f3d4812cd9e27,TABLET,iPadOS 17,3.0.4,133.172.236.250,h_9bc7db9f8b1efd441bc754,false,false,es-GT|en-US,2023-03-31,2026-01-24T12:56:41Z,0.96
D000748,fp_727867a1b95fea7ce4e3,LAPTOP,Ubuntu 22.04,3.16.6,92.246.244.171,h_67840c63484792e09a1926,true,false,es-GT|en-US,2020-05-13,2026-01-03T05:53:01Z,0.47
D000749,fp_52d4dd8b00b353facd79,MOBILE,iOS 18,3.16.5,184.196.59.200,h_6791e0c4340ab8e601850e,false,false,es-GT,2024-01-15,2026-01-21T08:56:39Z,0.91
D000750,fp_30ab6d96cf258df824d5,LAPTOP,macOS 14,3.11.0,36.126.12.157,h_634ca36ca9e7b2baf91986,false,false,es-GT|en-US,2022-01-05,2026-02-09T12:27:23Z,0.77
D000751,fp_920ee79dddf3cb23b42c,MOBILE,Android 14,4.20.6,184.58.59.51,h_cd748dc786fdd35dd7e403,false,false,es-GT|en-US,2022-12-08,2026-04-18T03:55:57Z,0.81
D000752,fp_9bae4927d93df13672e7,MOBILE,Android 13,3.14.2,198.61.76.121,h_61fca0b07b2ee7d5ce0eec,false,false,es-GT|en-US,2024-05-08,2026-03-24T01:40:24Z,0.88
D000753,fp_0432088e7a8c916aed1e,MOBILE,Android 14,2.18.6,152.146.122.117,h_500d7b5844f3034df27a51,false,false,es-GT,2020-06-27,2026-01-09T05:33:20Z,0.97
D000754,fp_ab840230a73102f39fe0,TABLET,Android 13,2.19.4,54.69.9.95,h_7496bc574687dd9c7ad43a,false,false,es-GT,2023-11-19,2026-04-09T11:12:52Z,0.93
D000755,fp_b79b0469ed846099b301,MOBILE,iOS 18,3.10.6,37.74.109.233,h_b0191ac4e850329e2b3b66,false,false,es-GT|en-US,2020-06-11,2026-04-18T14:37:13Z,0.83
D000756,fp_b3b3b4c409e1094e9614,LAPTOP,Windows 10,4.2.8,31.246.19.175,h_001431a1675516b5d5671f,false,false,es-GT,2025-03-26,2026-02-20T11:10:02Z,0.91
D000757,fp_dfda6c14f9b51bc65642,MOBILE,Android 13,3.20.6,184.112.173.153,h_709b03b484a287d5f1770e,false,false,es-GT|en-US,2025-07-16,2026-03-10T18:36:59Z,0.81
D000758,fp_9d0a230c9ef43e33cf29,LAPTOP,Windows 11,3.17.7,95.75.138.47,h_96f26b1225788bf1f2053e,false,false,es-GT|en-US,2024-06-12,2026-04-07T12:29:59Z,0.94
D000759,fp_8353f747af9c0b726dbc,LAPTOP,Windows 11,3.6.9,176.210.237.218,h_2e2df502e200df41bc1df1,false,false,es-GT,2025-02-14,2026-01-16T07:50:43Z,0.93
D000760,fp_4386a023997c5bdf323f,MOBILE,iOS 17,3.10.0,147.185.61.99,h_8b046fc20dad5afa156d7c,false,false,es-GT,2020-12-30,2026-01-19T17:33:29Z,0.95
D000761,fp_6ad0751883ef8b918668,MOBILE,Android 14,4.1.7,61.254.19.16,h_c9f4a00b2736696bebce01,false,false,es-GT,2021-04-18,2026-04-05T12:02:54Z,0.96
D000762,fp_bf516209e6948f607532,MOBILE,iOS 17,2.13.8,64.66.118.114,h_c0cba21af0a0a8ea5ed4d2,false,false,es-GT,2026-03-30,2026-04-07T11:10:50Z,0.84
D000763,fp_cf4dd9a83c35a211555e,LAPTOP,Windows 10,3.20.8,121.54.110.57,h_adcda7cb5dd919855d9540,false,false,es-GT|en-US,2025-08-18,2026-03-10T13:33:23Z,0.88
D000764,fp_bf9d6affccaff7d89451,MOBILE,Android 14,4.1.3,142.172.4.161,h_1be741e4a6e4ea177289ff,false,false,es-GT,2022-10-02,2026-04-16T02:28:14Z,0.93
D000765,fp_7f69ea86584b1b533a28,MOBILE,iOS 17,2.8.7,117.238.29.143,h_335922b198bd6fa383547c,false,false,es-GT|en-US,2025-12-06,2026-02-18T03:31:52Z,0.94
D000766,fp_89fb9331765b31dc29a2,LAPTOP,Windows 10,4.12.7,106.103.233.50,h_f63a714ba2aa28d0200d21,false,false,es-GT|en-US,2020-04-01,2026-02-23T18:48:47Z,0.72
D000767,fp_95a17821bd699fa0d4fb,TABLET,Android 13,4.9.7,147.136.165.125,h_1ddf34878ec2b7f486618a,false,false,es-GT,2023-11-06,2026-01-22T17:19:09Z,0.81
D000768,fp_463691f3d9d5d3cb70d8,MOBILE,Android 13,2.17.9,126.111.175.254,h_d56092958f8aa45d8b106a,false,false,es-GT,2024-06-06,2026-02-28T00:19:53Z,0.94
D000769,fp_5ca4a92c056d7f907789,MOBILE,iOS 17,2.0.1,176.16.95.191,h_183183bcd5448ad7b3e95b,false,false,es-GT,2022-05-30,2026-03-16T15:43:23Z,0.75
D000770,fp_3a2f84ffd0a5b7831ee6,LAPTOP,Windows 10,3.12.3,172.15.206.79,h_18c5399fbd5138794fe187,false,false,es-GT,2022-08-28,2026-01-26T07:16:48Z,0.81
D000771,fp_2925d24ae50156c0e93d,MOBILE,iOS 18,2.5.9,187.38.173.166,h_3caaec27319d64ed646e49,false,false,es-GT,2024-10-05,2026-02-06T15:57:23Z,0.82
D000772,fp_6672a59f4369cc0b86de,MOBILE,iOS 17,4.2.7,24.149.250.216,h_b5c2c1503ae559ca11d7d9,false,false,es-GT|en-US,2020-11-11,2026-01-24T19:49:13Z,0.78
D000773,fp_18f09f312b1964e2e26a,MOBILE,Android 13,2.0.7,193.186.91.63,h_18e960ca93156d2b64de8f,false,false,es-GT|en-US,2023-08-08,2026-03-30T12:27:33Z,0.86
D000774,fp_e75d94d6e3a3e6801a57,LAPTOP,Windows 11,4.12.0,58.24.118.93,h_77c0925fcf89b29f707905,false,false,es-GT|en-US,2026-02-09,2026-03-16T11:13:44Z,0.82
D000775,fp_fb55ebadc9afda565186,LAPTOP,Ubuntu 22.04,4.9.3,117.232.79.162,h_eabe52a29dcf6bd7b39974,false,false,es-GT|en-US,2021-08-09,2026-04-14T02:52:52Z,0.74
D000776,fp_149bd66df06ed834937d,LAPTOP,macOS 14,4.13.1,150.48.187.68,h_9a0b335bf479add64258be,false,false,es-GT|en-US,2024-06-04,2026-04-15T13:34:00Z,0.84
D000777,fp_9786c336ecb40dcf987c,LAPTOP,Windows 10,2.18.7,164.201.93.115,h_9e6244c5422c0ea1bfc62e,true,false,es-GT|en-US,2021-11-01,2026-02-02T00:06:14Z,0.75
D000778,fp_4dfcd045107967e84e4f,MOBILE,iOS 17,2.16.1,103.107.132.77,h_3e4314bd95ec0ac9ed6ee5,false,false,es-GT,2023-02-11,2026-03-24T18:39:08Z,0.95
D000779,fp_6b66a98b02667d95b924,MOBILE,Android 13,4.18.1,174.228.27.142,h_97561f963b9689aa376b4a,false,false,es-GT|en-US,2020-06-04,2026-03-02T08:07:00Z,0.90
D000780,fp_969193b6f6bd08d249b0,LAPTOP,Ubuntu 22.04,2.0.4,113.184.217.254,h_be9a7c7033b459e436400e,false,false,es-GT,2023-01-06,2026-03-29T09:31:59Z,0.80
D000781,fp_f3b72de4171dfcd09b7d,MOBILE,iOS 18,2.14.5,106.226.202.53,h_b4b91312cf649baaa2799c,false,false,es-GT,2021-02-13,2026-04-01T02:08:37Z,0.83
D000782,fp_0e17574def7cb158363f,LAPTOP,macOS 14,4.16.2,157.48.185.189,h_6426ccb669211ded341109,false,false,es-GT|en-US,2025-03-06,2026-04-17T21:08:38Z,0.74
D000783,fp_384ff16382223899626e,MOBILE,Android 14,4.5.1,113.158.183.199,h_dd2cab962d0f3b7b1047ea,false,false,es-GT,2022-02-12,2026-02-16T13:59:07Z,0.87
D000784,fp_828456d14cf345e01bef,MOBILE,iOS 18,4.18.4,152.115.121.105,h_5b55b9b0943ffb7394d2d7,false,false,es-GT|en-US,2021-02-21,2026-04-09T11:50:56Z,0.78
D000785,fp_09e7e3ca052858a87dc0,MOBILE,iOS 18,2.2.3,59.203.179.178,h_91b62dc363f63521bac70a,false,false,es-GT|en-US,2021-08-18,2026-01-23T06:24:06Z,0.91
D000786,fp_4de6c399000fd9d3a2f5,MOBILE,iOS 17,2.16.0,80.40.158.240,h_c67ee1cb8045a3e37abb2e,false,false,es-GT|en-US,2023-11-14,2026-02-04T23:42:03Z,0.81
D000787,fp_fc5f37f4eaa113bff4bb,MOBILE,Android 14,4.19.0,144.80.213.102,h_654b9883f926961f5910d5,true,true,es-GT,2021-08-04,2026-03-13T00:22:37Z,0.26
D000788,fp_73975d8bf4794a9deee0,TABLET,Android 13,2.1.0,47.115.6.56,h_c68fc4321546640c2906dd,false,false,es-GT|en-US,2022-12-06,2026-03-31T22:52:33Z,0.85
D000789,fp_f8581f527a405a493bad,MOBILE,iOS 17,2.19.0,62.29.27.211,h_77885845faeb16f2d067ab,false,false,es-GT,2024-07-01,2026-01-28T10:55:15Z,0.89
D000790,fp_2a71a339e87b0ecc28f8,LAPTOP,macOS 14,3.16.1,156.192.224.104,h_078cf0a62c6b22e3d7788b,false,false,es-GT,2026-03-18,2026-02-19T12:08:20Z,0.79
D000791,fp_cc3b695b1bcc9f777992,MOBILE,iOS 18,3.18.2,183.128.31.43,h_187a5b231330aca83fc9ac,false,false,es-GT,2021-09-15,2026-01-05T23:54:18Z,0.77
D000792,fp_f20cde65ca5d403fa2bb,LAPTOP,Ubuntu 22.04,2.2.2,176.149.108.31,h_6369c55a5f1a0acb57e9c7,false,false,es-GT|en-US,2021-04-14,2026-04-18T13:21:13Z,0.88
D000793,fp_1cfcd314e14963f46daf,LAPTOP,macOS 14,2.15.1,143.70.120.167,h_1527c0b09c7139e8bdca72,false,false,es-GT,2024-10-16,2026-01-29T12:32:22Z,0.91
D000794,fp_271a7ec6bb28301483a9,MOBILE,iOS 17,2.13.4,196.124.222.106,h_3fdf933b22ae8fafeae1d0,false,false,es-GT|en-US,2025-07-18,2026-01-29T11:19:51Z,0.87
D000795,fp_a8a01588a4be3ae19d69,MOBILE,iOS 17,3.5.5,153.123.166.38,h_72518c6ceef51914d5041a,false,false,es-GT,2022-03-15,2026-02-02T00:41:29Z,0.95
D000796,fp_0d175d5a39f7df3b99e9,MOBILE,Android 14,3.5.2,98.236.167.134,h_03a5bbc52118f77865e6ce,false,false,es-GT,2023-05-15,2026-03-29T17:10:18Z,0.96
D000797,fp_f34c1e81153a5e8762ca,LAPTOP,Ubuntu 22.04,3.10.0,169.4.21.249,h_1e55f4f1cb67a47aa63dc3,false,false,es-GT,2021-04-10,2026-02-26T14:17:24Z,0.84
D000798,fp_661e5b24f115f3c724fe,MOBILE,iOS 18,3.11.0,116.6.171.159,h_b7d7754a1d74ec50522337,false,false,es-GT,2020-09-02,2026-02-24T11:05:42Z,0.89
D000799,fp_66225d05bd75375e18db,MOBILE,iOS 18,4.18.4,160.94.211.45,h_f82ba5a9a95016920f4adb,false,false,es-GT|en-US,2023-07-08,2026-02-23T03:41:07Z,0.80
D000800,fp_e3f1ed05c2077fd0a7e9,MOBILE,iOS 18,2.17.3,154.114.208.8,h_6a0b7357c5de71da7844e9,false,false,es-GT,2025-07-24,2026-01-29T19:28:19Z,0.95
D000801,fp_e43042a35c5f70ee2f48,MOBILE,Android 14,4.16.7,171.65.200.188,h_8669637905fb6faaeea921,false,false,es-GT,2024-03-05,2026-03-09T08:54:15Z,0.95
D000802,fp_1180648c9f12ae34bc75,MOBILE,iOS 17,3.12.4,92.246.120.180,h_9a27556a18a4886877cb0e,true,false,es-GT,2020-06-17,2026-01-11T19:49:48Z,0.50
D000803,fp_de78bfcd2c6f240e86d2,LAPTOP,Windows 10,4.17.7,47.214.99.207,h_942518d448ef729b9bc1fa,false,false,es-GT|en-US,2022-01-09,2026-02-27T18:24:40Z,0.93
D000804,fp_3d674405b0a885eb128c,MOBILE,Android 13,3.5.0,159.92.117.84,h_be317168dac0caa3c14a65,false,false,es-GT|en-US,2021-09-30,2026-01-24T19:28:54Z,0.87
D000805,fp_852b824d2cbe42a2b96a,TABLET,iPadOS 17,4.6.9,138.192.152.251,h_68eb3d260959c67a2dd3d4,false,false,es-GT,2020-08-30,2026-02-14T02:29:15Z,0.85
D000806,fp_afe83fdb16393eb2bc05,MOBILE,iOS 17,2.1.1,106.238.175.20,h_3d418b53873a26c68c5e25,false,false,es-GT,2024-11-15,2026-03-05T19:40:09Z,0.87
D000807,fp_8948b2d5fda83ba523fd,MOBILE,Android 13,4.3.4,106.196.50.222,h_fcab75598ebb7c899e8b39,false,false,es-GT|en-US,2020-10-18,2026-01-16T18:31:31Z,0.72
D000808,fp_599480fc9f797e79c260,MOBILE,iOS 17,2.6.7,154.6.190.199,h_908236b15f15fd92fb2fc9,false,false,es-GT|en-US,2025-10-25,2026-03-28T23:34:45Z,0.96
D000809,fp_e7fdba8cd5cce7413cfd,MOBILE,iOS 18,2.20.9,30.11.196.69,h_18c9c3fe5c07fbb14bdeae,false,false,es-GT,2022-09-24,2026-01-04T23:13:32Z,0.94
D000810,fp_9e168772d004d82f2a46,MOBILE,iOS 18,2.2.7,46.3.51.178,h_2ebf18c9f64edf2d52b0f5,false,false,es-GT,2022-03-24,2026-03-31T08:12:41Z,0.77
D000811,fp_d7507f500e41f8136957,MOBILE,Android 13,4.8.9,179.6.170.54,h_a7730c10559024dade1a47,false,false,es-GT|en-US,2023-07-13,2026-03-22T17:59:29Z,0.93
D000812,fp_bbafc4554f80efbf32da,MOBILE,Android 14,3.20.8,129.188.145.251,h_e1d31b308f55e591cd73ca,false,false,es-GT|en-US,2024-07-14,2026-01-21T22:10:06Z,0.81
D000813,fp_f29a55f5a732b5898efe,MOBILE,Android 14,2.18.8,136.83.61.87,h_16985a6b64ff6f81d769ad,false,false,es-GT,2025-11-11,2026-01-15T09:30:32Z,0.95
D000814,fp_d2d171b5b15b709d03cf,MOBILE,Android 14,3.1.7,67.84.43.244,h_d935d76221e3692769c7a6,false,false,es-GT,2026-02-20,2026-02-26T11:44:44Z,0.78
D000815,fp_0e2854eba6c75cdc0e26,LAPTOP,Ubuntu 22.04,4.1.3,149.43.53.180,h_dd7f140cd6cff4e9b57018,true,false,es-GT,2021-11-27,2026-02-17T02:38:47Z,0.65
D000816,fp_f97d0377ad68c5934ea0,MOBILE,iOS 17,3.4.4,126.253.15.42,h_770a20d4f83551b95bd39b,true,false,es-GT|en-US,2025-07-05,2026-02-08T19:12:58Z,0.58
