cliente_id,cuenta_id,fecha_inicio,tipo_titularidad,porcentaje_propiedad,estado_relacion,origen_onboarding
C000352,CU001553,2024-07-19,COTITULAR,50.00,ACTIVA,APP
C000560,CU001554,2025-01-18,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C001091,CU001555,2026-04-13,PRINCIPAL,100.00,ACTIVA,APP
C000176,CU001556,2022-10-07,PRINCIPAL,100.00,ACTIVA,APP
C000225,CU001557,2024-07-18,PRINCIPAL,100.00,ACTIVA,APP
C000720,CU001558,2025-10-04,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000028,CU001559,2024-01-10,PRINCIPAL,100.00,ACTIVA,APP
C000972,CU001560,2025-08-28,PRINCIPAL,100.00,ACTIVA,APP
C000410,CU001561,2023-12-31,PRINCIPAL,100.00,ACTIVA,APP
C000293,CU001562,2024-03-24,PRINCIPAL,50.00,ACTIVA,SUCURSAL
C000888,CU001562,2024-03-24,COTITULAR,50.00,ACTIVA,WEB
C000920,CU001563,2024-10-05,PRINCIPAL,100.00,ACTIVA,APP
C001193,CU001564,2019-08-26,PRINCIPAL,100.00,ACTIVA,APP
C001034,CU001565,2021-04-24,PRINCIPAL,100.00,ACTIVA,WEB
C000394,CU001566,2026-03-09,PRINCIPAL,50.00,ACTIVA,SUCURSAL
C000284,CU001566,2026-03-09,COTITULAR,50.00,ACTIVA,APP
C000191,CU001567,2021-04-30,PRINCIPAL,100.00,ACTIVA,WEB
C000696,CU001568,2024-09-08,PRINCIPAL,100.00,ACTIVA,APP
C000024,CU001569,2026-03-27,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C001151,CU001570,2024-02-13,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000785,CU001571,2024-11-27,PRINCIPAL,100.00,ACTIVA,WEB
C000384,CU001572,2025-10-11,PRINCIPAL,100.00,ACTIVA,APP
C001053,CU001573,2025-12-22,PRINCIPAL,100.00,ACTIVA,APP
C000232,CU001574,2026-02-11,PRINCIPAL,100.00,ACTIVA,APP
C000403,CU001575,2021-08-05,PRINCIPAL,50.00,ACTIVA,SUCURSAL
C001115,CU001575,2021-08-05,COTITULAR,50.00,ACTIVA,SUCURSAL
C000034,CU001576,2022-08-13,PRINCIPAL,100.00,ACTIVA,APP
C000556,CU001577,2026-04-07,PRINCIPAL,50.00,ACTIVA,SUCURSAL
C000608,CU001577,2026-04-07,COTITULAR,50.00,ACTIVA,SUCURSAL
C000005,CU001578,2020-01-05,PRINCIPAL,100.00,ACTIVA,APP
C000122,CU001579,2024-01-08,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000819,CU001580,2022-02-03,PRINCIPAL,100.00,ACTIVA,WEB
C000287,CU001581,2021-03-30,PRINCIPAL,100.00,ACTIVA,APP
C001012,CU001582,2026-04-19,PRINCIPAL,50.00,ACTIVA,SUCURSAL
C000552,CU001582,2026-04-19,COTITULAR,50.00,ACTIVA,SUCURSAL
C000636,CU001583,2026-02-23,PRINCIPAL,100.00,ACTIVA,APP
C000561,CU001584,2026-02-14,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000961,CU001585,2025-06-08,PRINCIPAL,100.00,ACTIVA,WEB
C000159,CU001586,2023-08-29,PRINCIPAL,50.00,ACTIVA,SUCURSAL
C000655,CU001586,2023-08-29,COTITULAR,50.00,ACTIVA,APP
C000876,CU001587,2019-11-05,PRINCIPAL,100.00,ACTIVA,APP
C000149,CU001588,2024-12-31,PRINCIPAL,100.00,ACTIVA,WEB
C000585,CU001589,2024-10-23,PRINCIPAL,100.00,ACTIVA,APP
C000038,CU001590,2025-12-12,PRINCIPAL,100.00,ACTIVA,APP
C000080,CU001591,2021-11-15,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C001162,CU001592,2024-03-13,PRINCIPAL,50.00,ACTIVA,APP
C000755,CU001592,2024-03-13,COTITULAR,50.00,ACTIVA,SUCURSAL
C001106,CU001593,2024-07-16,PRINCIPAL,100.00,ACTIVA,APP
C000400,CU001594,2025-08-05,PRINCIPAL,100.00,ACTIVA,APP
C000006,CU001595,2025-04-22,PRINCIPAL,50.00,ACTIVA,WEB
C000935,CU001595,2025-04-22,COTITULAR,50.00,ACTIVA,APP
C000719,CU001596,2025-11-20,PRINCIPAL,100.00,ACTIVA,APP
C000046,CU001597,2022-02-23,PRINCIPAL,100.00,ACTIVA,WEB
C000406,CU001598,2023-09-28,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000733,CU001599,2024-01-05,PRINCIPAL,100.00,ACTIVA,APP
C000137,CU001600,2025-09-15,PRINCIPAL,100.00,ACTIVA,APP
C000579,CU001601,2018-10-02,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000246,CU001602,2025-12-17,PRINCIPAL,100.00,ACTIVA,APP
C000692,CU001603,2026-04-06,PRINCIPAL,50.00,ACTIVA,APP
C000424,CU001603,2026-04-06,COTITULAR,50.00,ACTIVA,APP
C000697,CU001604,2023-05-11,PRINCIPAL,100.00,ACTIVA,WEB
C000769,CU001605,2026-03-17,PRINCIPAL,100.00,ACTIVA,WEB
C001006,CU001606,2025-03-03,PRINCIPAL,50.00,ACTIVA,APP
C000659,CU001606,2025-03-03,COTITULAR,50.00,ACTIVA,SUCURSAL
C000895,CU001607,2024-12-25,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000565,CU001608,2026-01-25,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000804,CU001609,2023-10-22,PRINCIPAL,100.00,ACTIVA,APP
C000101,CU001610,2026-04-14,PRINCIPAL,100.00,ACTIVA,APP
C000698,CU001611,2025-11-28,PRINCIPAL,100.00,ACTIVA,APP
C000442,CU001612,2022-07-24,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C001184,CU001613,2026-04-01,PRINCIPAL,100.00,ACTIVA,WEB
C000629,CU001614,2024-06-27,PRINCIPAL,100.00,ACTIVA,APP
C001040,CU001615,2026-02-25,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C001127,CU001616,2024-08-27,PRINCIPAL,100.00,ACTIVA,APP
C000096,CU001617,2025-06-23,PRINCIPAL,50.00,INACTIVA,WEB
C000155,CU001617,2025-06-23,COTITULAR,50.00,INACTIVA,WEB
C000605,CU001618,2025-04-17,PRINCIPAL,100.00,ACTIVA,WEB
C000389,CU001619,2026-01-14,PRINCIPAL,100.00,ACTIVA,APP
C000182,CU001620,2025-06-12,PRINCIPAL,100.00,ACTIVA,APP
C000709,CU001621,2023-05-07,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C001056,CU001622,2022-10-06,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000736,CU001623,2025-10-02,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000041,CU001624,2026-02-08,PRINCIPAL,100.00,ACTIVA,APP
C000351,CU001625,2024-05-11,PRINCIPAL,100.00,ACTIVA,APP
C000603,CU001626,2021-01-19,PRINCIPAL,100.00,ACTIVA,APP
C000811,CU001627,2022-02-18,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000890,CU001628,2023-06-30,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000913,CU001629,2022-03-11,PRINCIPAL,100.00,ACTIVA,WEB
C000940,CU001630,2025-07-07,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000199,CU001631,2025-12-17,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000960,CU001632,2025-07-09,PRINCIPAL,100.00,ACTIVA,APP
C000786,CU001633,2023-10-31,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000695,CU001634,2024-12-21,PRINCIPAL,100.00,ACTIVA,WEB
C000935,CU001635,2022-09-15,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C001076,CU001636,2026-03-23,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000833,CU001637,2021-08-10,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C001078,CU001638,2020-12-10,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000075,CU001639,2026-04-01,PRINCIPAL,100.00,ACTIVA,WEB
C000467,CU001640,2026-04-13,PRINCIPAL,100.00,ACTIVA,APP
C000393,CU001641,2023-09-01,PRINCIPAL,100.00,ACTIVA,WEB
C000586,CU001642,2025-09-01,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C001012,CU001643,2025-09-25,PRINCIPAL,100.00,ACTIVA,APP
C001044,CU001644,2021-12-24,PRINCIPAL,100.00,ACTIVA,WEB
C000642,CU001645,2025-11-14,PRINCIPAL,100.00,ACTIVA,WEB
C001036,CU001646,2019-10-02,PRINCIPAL,50.00,ACTIVA,APP
C000587,CU001646,2019-10-02,COTITULAR,50.00,ACTIVA,WEB
C000487,CU001647,2026-01-18,PRINCIPAL,100.00,ACTIVA,APP
C000074,CU001648,2025-06-18,PRINCIPAL,100.00,ACTIVA,APP
C000065,CU001649,2026-04-15,PRINCIPAL,50.00,ACTIVA,SUCURSAL
C000863,CU001649,2026-04-15,COTITULAR,50.00,ACTIVA,APP
C000969,CU001650,2025-09-21,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000702,CU001651,2024-07-06,PRINCIPAL,100.00,ACTIVA,WEB
C000926,CU001652,2025-12-04,PRINCIPAL,100.00,ACTIVA,APP
C000495,CU001653,2026-04-15,PRINCIPAL,100.00,ACTIVA,APP
C001009,CU001654,2024-12-05,PRINCIPAL,100.00,ACTIVA,WEB
C000273,CU001655,2024-10-23,PRINCIPAL,50.00,ACTIVA,APP
C000684,CU001655,2024-10-23,COTITULAR,50.00,ACTIVA,SUCURSAL
C000435,CU001656,2026-03-04,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000141,CU001657,2022-01-26,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000128,CU001658,2020-07-14,PRINCIPAL,100.00,ACTIVA,WEB
C001153,CU001659,2023-04-04,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000086,CU001660,2022-05-23,PRINCIPAL,100.00,ACTIVA,APP
C001194,CU001661,2023-09-08,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000428,CU001662,2025-10-01,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C001061,CU001663,2018-10-13,PRINCIPAL,100.00,ACTIVA,WEB
C000985,CU001664,2026-01-17,PRINCIPAL,100.00,ACTIVA,APP
C000834,CU001665,2024-08-02,PRINCIPAL,50.00,ACTIVA,APP
C000672,CU001665,2024-08-02,COTITULAR,50.00,ACTIVA,APP
C001101,CU001666,2025-05-19,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000450,CU001667,2025-06-05,PRINCIPAL,100.00,ACTIVA,APP
C000221,CU001668,2026-04-12,PRINCIPAL,100.00,ACTIVA,WEB
C000163,CU001669,2022-04-01,PRINCIPAL,50.00,ACTIVA,APP
C000648,CU001669,2022-04-01,COTITULAR,50.00,ACTIVA,WEB
C000057,CU001670,2023-06-30,PRINCIPAL,100.00,ACTIVA,APP
C000344,CU001671,2025-10-24,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000257,CU001672,2024-11-05,PRINCIPAL,100.00,ACTIVA,WEB
C000531,CU001673,2026-04-07,PRINCIPAL,100.00,ACTIVA,APP
C000370,CU001674,2024-02-24,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000338,CU001675,2022-11-23,PRINCIPAL,100.00,ACTIVA,APP
C000105,CU001676,2023-04-10,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000622,CU001677,2025-01-19,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000562,CU001678,2025-09-01,PRINCIPAL,100.00,ACTIVA,WEB
C000708,CU001679,2022-07-31,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C001008,CU001680,2024-03-22,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000713,CU001681,2023-01-08,PRINCIPAL,100.00,ACTIVA,APP
C000981,CU001682,2021-11-17,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000297,CU001683,2022-06-03,PRINCIPAL,50.00,ACTIVA,SUCURSAL
C000434,CU001683,2022-06-03,COTITULAR,50.00,ACTIVA,SUCURSAL
C000990,CU001684,2026-04-20,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000730,CU001685,2026-03-26,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000506,CU001686,2025-02-12,PRINCIPAL,100.00,ACTIVA,APP
C000410,CU001687,2023-09-07,PRINCIPAL,100.00,ACTIVA,APP
C001073,CU001688,2022-01-02,PRINCIPAL,100.00,ACTIVA,WEB
C000450,CU001689,2026-01-24,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C001108,CU001690,2025-08-30,PRINCIPAL,100.00,ACTIVA,WEB
C000655,CU001691,2018-09-08,PRINCIPAL,100.00,ACTIVA,APP
C000948,CU001692,2020-02-21,PRINCIPAL,100.00,ACTIVA,APP
C000382,CU001693,2021-06-10,PRINCIPAL,50.00,ACTIVA,APP
C000332,CU001693,2021-06-10,COTITULAR,50.00,ACTIVA,SUCURSAL
C000849,CU001694,2021-10-25,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C001045,CU001695,2025-09-09,PRINCIPAL,100.00,ACTIVA,WEB
C001124,CU001696,2025-12-05,PRINCIPAL,100.00,ACTIVA,WEB
C000499,CU001697,2022-08-02,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000159,CU001698,2023-12-12,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000105,CU001699,2024-03-03,PRINCIPAL,100.00,ACTIVA,APP
C000281,CU001700,2025-10-30,PRINCIPAL,100.00,ACTIVA,APP
C000294,CU001701,2024-04-30,PRINCIPAL,100.00,ACTIVA,APP
C000507,CU001702,2024-05-03,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000106,CU001703,2022-11-28,PRINCIPAL,100.00,ACTIVA,WEB
C000315,CU001704,2021-02-02,PRINCIPAL,100.00,ACTIVA,APP
C000429,CU001705,2026-01-17,PRINCIPAL,100.00,ACTIVA,APP
C000914,CU001706,2024-01-31,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000056,CU001707,2024-01-16,PRINCIPAL,100.00,ACTIVA,APP
C000762,CU001708,2023-03-13,PRINCIPAL,50.00,ACTIVA,SUCURSAL
C000738,CU001708,2023-03-13,COTITULAR,50.00,ACTIVA,APP
C000399,CU001709,2022-01-18,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C001040,CU001710,2026-04-07,PRINCIPAL,100.00,ACTIVA,APP
C000645,CU001711,2024-10-05,PRINCIPAL,100.00,ACTIVA,APP
C001141,CU001712,2020-06-07,PRINCIPAL,100.00,ACTIVA,APP
C000459,CU001713,2021-09-11,PRINCIPAL,100.00,ACTIVA,APP
C000872,CU001714,2024-12-04,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000572,CU001715,2024-09-29,PRINCIPAL,100.00,ACTIVA,APP
C000801,CU001716,2025-01-08,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000436,CU001717,2024-01-05,PRINCIPAL,100.00,ACTIVA,APP
C001046,CU001718,2025-09-11,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000807,CU001719,2025-01-11,PRINCIPAL,100.00,ACTIVA,APP
C000905,CU001720,2025-08-19,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000290,CU001721,2023-01-06,PRINCIPAL,50.00,ACTIVA,APP
C001179,CU001721,2023-01-06,COTITULAR,50.00,ACTIVA,APP
C001029,CU001722,2025-11-17,PRINCIPAL,100.00,ACTIVA,APP
C000783,CU001723,2022-05-11,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000844,CU001724,2024-06-11,PRINCIPAL,100.00,ACTIVA,WEB
C000888,CU001725,2025-09-15,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C001013,CU001726,2020-11-13,PRINCIPAL,100.00,ACTIVA,WEB
C000222,CU001727,2025-09-01,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000234,CU001728,2025-09-07,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000439,CU001729,2024-07-17,PRINCIPAL,100.00,ACTIVA,APP
C000025,CU001730,2026-01-31,PRINCIPAL,100.00,ACTIVA,APP
C000092,CU001731,2022-02-25,PRINCIPAL,100.00,ACTIVA,WEB
C000749,CU001732,2024-01-11,PRINCIPAL,100.00,ACTIVA,WEB
C000283,CU001733,2022-06-15,PRINCIPAL,100.00,ACTIVA,APP
C000232,CU001734,2018-12-27,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000851,CU001735,2022-09-08,PRINCIPAL,50.00,ACTIVA,APP
C000225,CU001735,2022-09-08,COTITULAR,50.00,ACTIVA,APP
C000073,CU001736,2025-01-11,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C001035,CU001737,2025-06-04,PRINCIPAL,100.00,ACTIVA,WEB
C000989,CU001738,2026-04-20,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000062,CU001739,2021-11-27,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000792,CU001740,2022-03-02,PRINCIPAL,100.00,ACTIVA,APP
C000554,CU001741,2023-04-19,PRINCIPAL,100.00,ACTIVA,WEB
C000933,CU001742,2025-12-06,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000883,CU001743,2023-03-12,PRINCIPAL,100.00,ACTIVA,APP
C000834,CU001744,2024-12-04,PRINCIPAL,100.00,ACTIVA,WEB
C000446,CU001745,2025-06-04,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000387,CU001746,2024-05-22,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000184,CU001747,2020-10-10,PRINCIPAL,100.00,INACTIVA,APP
C000264,CU001748,2025-03-29,PRINCIPAL,100.00,ACTIVA,APP
C000052,CU001749,2025-03-28,PRINCIPAL,100.00,ACTIVA,WEB
C001138,CU001750,2023-04-02,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C001163,CU001751,2020-04-05,PRINCIPAL,100.00,ACTIVA,APP
C000715,CU001752,2025-03-16,PRINCIPAL,100.00,ACTIVA,APP
C000206,CU001753,2024-02-10,PRINCIPAL,100.00,ACTIVA,APP
C000703,CU001754,2021-01-20,PRINCIPAL,100.00,ACTIVA,APP
C000078,CU001755,2023-09-19,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C001195,CU001756,2024-09-16,PRINCIPAL,100.00,ACTIVA,WEB
C000398,CU001757,2025-09-29,PRINCIPAL,100.00,ACTIVA,APP
C000524,CU001758,2025-09-19,PRINCIPAL,100.00,ACTIVA,APP
C001192,CU001759,2024-05-31,PRINCIPAL,100.00,ACTIVA,APP
C000265,CU001760,2024-04-03,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000032,CU001761,2021-10-23,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000790,CU001762,2025-03-11,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000879,CU001763,2025-09-08,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000796,CU001764,2023-06-26,PRINCIPAL,100.00,ACTIVA,APP
C000129,CU001765,2021-03-09,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000459,CU001766,2022-09-30,PRINCIPAL,50.00,ACTIVA,APP
C000340,CU001766,2022-09-30,COTITULAR,50.00,ACTIVA,SUCURSAL
C000300,CU001767,2022-07-04,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000481,CU001768,2026-01-26,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000646,CU001769,2023-04-13,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000539,CU001770,2025-08-02,PRINCIPAL,100.00,ACTIVA,APP
C000718,CU001771,2025-03-22,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000933,CU001772,2025-06-20,PRINCIPAL,100.00,ACTIVA,APP
C000857,CU001773,2022-10-11,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000084,CU001774,2021-09-23,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000102,CU001775,2025-01-18,PRINCIPAL,100.00,ACTIVA,APP
C000285,CU001776,2025-05-19,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000308,CU001777,2024-11-13,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000368,CU001778,2021-02-09,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000578,CU001779,2023-11-19,PRINCIPAL,100.00,ACTIVA,APP
C000441,CU001780,2024-12-07,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000055,CU001781,2024-02-05,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000029,CU001782,2026-01-23,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000094,CU001783,2025-05-30,PRINCIPAL,50.00,ACTIVA,APP
C001174,CU001783,2025-05-30,COTITULAR,50.00,ACTIVA,SUCURSAL
C000830,CU001784,2023-06-28,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000438,CU001785,2021-09-12,PRINCIPAL,100.00,ACTIVA,APP
C001128,CU001786,2024-07-21,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000040,CU001787,2026-03-06,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000476,CU001788,2020-10-16,PRINCIPAL,100.00,ACTIVA,WEB
C000354,CU001789,2023-08-21,PRINCIPAL,100.00,ACTIVA,WEB
C000060,CU001790,2023-06-17,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000805,CU001791,2023-06-15,PRINCIPAL,100.00,ACTIVA,APP
C000049,CU001792,2023-10-29,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000361,CU001793,2023-04-11,PRINCIPAL,100.00,ACTIVA,APP
C001043,CU001794,2026-03-09,PRINCIPAL,100.00,ACTIVA,APP
C000590,CU001795,2024-09-13,PRINCIPAL,100.00,ACTIVA,WEB
C000928,CU001796,2025-06-11,PRINCIPAL,100.00,ACTIVA,WEB
C001001,CU001797,2026-01-01,PRINCIPAL,50.00,ACTIVA,WEB
C000821,CU001797,2026-01-01,COTITULAR,50.00,ACTIVA,SUCURSAL
C000334,CU001798,2026-02-04,PRINCIPAL,100.00,ACTIVA,WEB
C000143,CU001799,2026-04-10,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000627,CU001800,2023-06-10,PRINCIPAL,100.00,ACTIVA,WEB
