tx_id,ubicacion_id,fecha_hora,precision_metros,metodo_geolocalizacion,riesgo_geo,es_vpn
TX0005612,U00098,2025-12-10T00:36:33Z,188,WIFI,5,false
TX0005093,U00001,2025-12-10T00:58:14Z,326,TORRE_CELULAR,4,false
TX0008086,U00072,2025-12-10T02:40:06Z,259,IP,3,false
TX0004198,U00088,2025-12-10T03:03:00Z,278,GPS,2,false
TX0007299,U00002,2025-12-10T03:03:18Z,72,GPS,3,false
TX0004365,U00051,2025-12-10T03:26:46Z,185,IP,4,false
TX0008515,U00129,2025-12-10T04:05:49Z,311,TORRE_CELULAR,5,true
TX0002646,U00002,2025-12-10T04:15:22Z,259,IP,3,false
TX0001110,U00071,2025-12-10T04:31:58Z,62,IP,5,true
TX0005193,U00026,2025-12-10T04:50:58Z,44,WIFI,3,false
TX0000772,U00146,2025-12-10T05:42:56Z,68,WIFI,5,false
TX0000157,U00007,2025-12-10T06:07:09Z,59,IP,5,false
TX0008509,U00050,2025-12-10T06:14:28Z,225,GPS,5,true
TX0001572,U00034,2025-12-10T06:29:28Z,93,WIFI,2,false
TX0006583,U00001,2025-12-10T06:31:20Z,28,IP,4,false
TX0008477,U00003,2025-12-10T07:34:31Z,30,GPS,5,false
TX0000886,U00001,2025-12-10T08:51:20Z,153,IP,4,false
TX0007651,U00097,2025-12-10T09:14:48Z,209,GPS,4,false
TX0003082,U00032,2025-12-10T09:23:23Z,160,WIFI,5,false
TX0008062,U00003,2025-12-10T09:32:39Z,327,GPS,5,false
TX0006165,U00012,2025-12-10T10:01:57Z,142,GPS,2,false
TX0007375,U00073,2025-12-10T10:11:32Z,155,GPS,1,false
TX0006589,U00145,2025-12-10T10:36:12Z,120,GPS,3,false
TX0006191,U00099,2025-12-10T12:53:33Z,288,TORRE_CELULAR,5,false
TX0005467,U00074,2025-12-10T13:16:50Z,296,TORRE_CELULAR,5,false
TX0004881,U00002,2025-12-10T13:27:40Z,297,TORRE_CELULAR,3,false
TX0003913,U00001,2025-12-10T13:35:04Z,137,IP,4,false
TX0001580,U00055,2025-12-10T13:59:33Z,115,GPS,3,false
TX0003793,U00099,2025-12-10T14:19:53Z,216,IP,5,true
TX0002884,U00122,2025-12-10T14:52:11Z,113,WIFI,4,false
TX0003145,U00139,2025-12-10T15:20:05Z,67,TORRE_CELULAR,4,true
TX0008138,U00139,2025-12-10T16:05:28Z,105,GPS,4,true
TX0006834,U00099,2025-12-10T16:13:34Z,290,TORRE_CELULAR,5,false
TX0008787,U00043,2025-12-10T16:50:01Z,232,WIFI,2,true
TX0005648,U00055,2025-12-10T17:15:53Z,321,GPS,3,false
TX0005459,U00002,2025-12-10T17:15:59Z,196,IP,3,false
TX0003923,U00055,2025-12-10T17:58:52Z,60,WIFI,3,false
TX0004278,U00051,2025-12-10T18:49:22Z,148,GPS,4,false
TX0006186,U00147,2025-12-10T19:05:51Z,339,WIFI,5,false
TX0008559,U00108,2025-12-10T19:12:42Z,308,IP,4,true
TX0006999,U00097,2025-12-10T19:18:07Z,60,WIFI,4,false
TX0003635,U00123,2025-12-10T19:32:39Z,282,GPS,2,false
TX0006548,U00001,2025-12-10T20:15:02Z,135,GPS,4,false
TX0003756,U00003,2025-12-10T20:23:11Z,144,WIFI,5,false
TX0005705,U00030,2025-12-10T20:39:11Z,349,WIFI,4,false
TX0007681,U00004,2025-12-10T20:52:41Z,190,WIFI,4,false
TX0003924,U00053,2025-12-10T21:14:58Z,134,WIFI,5,false
TX0005445,U00008,2025-12-10T21:20:05Z,46,WIFI,2,false
TX0006934,U00087,2025-12-10T21:42:16Z,269,GPS,3,false
TX0005783,U00079,2025-12-10T21:57:10Z,245,GPS,3,false
TX0004693,U00027,2025-12-10T22:14:01Z,88,GPS,2,true
TX0003887,U00125,2025-12-10T22:40:16Z,333,IP,5,false
TX0003794,U00099,2025-12-10T22:46:03Z,256,GPS,5,false
TX0006619,U00083,2025-12-10T22:55:20Z,186,IP,5,true
TX0000693,U00103,2025-12-10T23:09:37Z,337,GPS,2,false
TX0007687,U00039,2025-12-10T23:57:39Z,284,GPS,4,false
TX0007725,U00122,2025-12-11T00:36:00Z,79,GPS,4,false
TX0002170,U00123,2025-12-11T01:35:21Z,76,WIFI,2,false
TX0004998,U00145,2025-12-11T01:41:16Z,241,GPS,3,false
TX0003156,U00150,2025-12-11T01:50:24Z,101,WIFI,2,false
TX0007807,U00049,2025-12-11T04:04:34Z,49,GPS,1,false
TX0007865,U00100,2025-12-11T04:40:06Z,72,IP,3,false
TX0002628,U00145,2025-12-11T04:54:56Z,207,IP,3,false
TX0004594,U00028,2025-12-11T05:07:31Z,236,IP,3,false
TX0004613,U00099,2025-12-11T05:17:25Z,283,GPS,5,false
TX0006108,U00098,2025-12-11T06:02:41Z,214,GPS,5,false
TX0005158,U00124,2025-12-11T06:03:03Z,163,GPS,5,false
TX0004931,U00018,2025-12-11T06:21:03Z,282,TORRE_CELULAR,1,false
TX0003974,U00022,2025-12-11T07:01:55Z,246,TORRE_CELULAR,5,false
TX0008944,U00049,2025-12-11T07:34:26Z,146,GPS,1,false
TX0000385,U00019,2025-12-11T07:47:40Z,120,GPS,4,false
TX0005983,U00003,2025-12-11T07:54:10Z,320,GPS,5,false
TX0001928,U00001,2025-12-11T08:12:07Z,50,GPS,4,false
TX0005572,U00145,2025-12-11T10:05:54Z,218,GPS,3,false
TX0001771,U00001,2025-12-11T11:28:38Z,27,GPS,4,true
TX0008792,U00026,2025-12-11T11:49:51Z,303,IP,3,false
TX0005258,U00048,2025-12-11T12:10:47Z,245,TORRE_CELULAR,3,false
TX0002705,U00130,2025-12-11T12:21:16Z,244,IP,5,false
TX0002794,U00146,2025-12-11T13:25:00Z,296,IP,5,false
TX0007316,U00026,2025-12-11T13:30:53Z,105,GPS,3,false
TX0006030,U00046,2025-12-11T13:46:57Z,297,IP,3,false
TX0008126,U00040,2025-12-11T13:58:55Z,151,WIFI,3,false
TX0001615,U00044,2025-12-11T14:01:02Z,74,WIFI,3,false
TX0005709,U00074,2025-12-11T14:03:25Z,116,TORRE_CELULAR,5,false
TX0003763,U00082,2025-12-11T14:17:08Z,148,IP,5,false
TX0006229,U00037,2025-12-11T15:38:10Z,232,GPS,4,true
TX0005272,U00130,2025-12-11T16:32:28Z,209,IP,5,false
TX0004882,U00098,2025-12-11T16:38:38Z,272,TORRE_CELULAR,5,false
TX0005169,U00049,2025-12-11T16:41:21Z,54,GPS,1,false
TX0002021,U00058,2025-12-11T17:10:40Z,128,IP,3,false
TX0008824,U00052,2025-12-11T17:36:16Z,160,GPS,5,false
TX0003259,U00073,2025-12-11T17:46:08Z,65,GPS,1,false
TX0007902,U00025,2025-12-11T17:46:45Z,115,GPS,1,false
TX0002038,U00125,2025-12-11T18:31:01Z,336,GPS,5,false
TX0000489,U00112,2025-12-11T19:05:37Z,38,GPS,3,false
TX0008950,U00050,2025-12-11T19:10:11Z,58,GPS,5,false
TX0000864,U00073,2025-12-11T19:27:55Z,91,TORRE_CELULAR,1,false
TX0003024,U00027,2025-12-11T19:55:30Z,199,GPS,2,false
TX0001374,U00056,2025-12-11T20:34:39Z,316,GPS,4,true
TX0001684,U00121,2025-12-11T21:11:38Z,120,IP,4,false
TX0000723,U00145,2025-12-11T22:02:48Z,169,WIFI,3,true
TX0006704,U00002,2025-12-11T22:03:32Z,117,GPS,3,false
TX0007442,U00051,2025-12-11T22:20:40Z,188,IP,4,false
TX0003775,U00049,2025-12-11T22:32:01Z,145,IP,1,false
TX0000773,U00049,2025-12-11T22:54:57Z,228,IP,1,false
TX0000663,U00098,2025-12-11T22:55:10Z,26,TORRE_CELULAR,5,false
TX0002162,U00003,2025-12-11T22:59:35Z,290,TORRE_CELULAR,5,true
TX0000898,U00050,2025-12-11T23:01:30Z,35,GPS,5,false
TX0003753,U00130,2025-12-11T23:22:42Z,87,WIFI,5,false
TX0002568,U00128,2025-12-11T23:54:35Z,227,GPS,5,false
TX0007077,U00004,2025-12-12T00:06:00Z,251,WIFI,4,true
TX0006831,U00145,2025-12-12T00:33:56Z,203,GPS,3,false
TX0004451,U00001,2025-12-12T01:06:45Z,271,GPS,4,true
TX0008465,U00025,2025-12-12T01:11:37Z,193,IP,1,false
TX0002762,U00097,2025-12-12T03:16:55Z,164,GPS,4,false
TX0002760,U00026,2025-12-12T03:35:02Z,111,GPS,3,false
TX0007255,U00027,2025-12-12T06:14:48Z,73,GPS,2,false
TX0001634,U00146,2025-12-12T06:34:26Z,302,GPS,5,true
TX0006674,U00145,2025-12-12T06:44:13Z,340,GPS,3,false
TX0004380,U00098,2025-12-12T07:11:37Z,258,IP,5,false
TX0005335,U00025,2025-12-12T07:43:25Z,247,IP,1,false
TX0001768,U00099,2025-12-12T08:14:13Z,24,GPS,5,false
TX0004851,U00129,2025-12-12T08:16:30Z,349,GPS,5,false
TX0000252,U00127,2025-12-12T08:29:55Z,236,GPS,2,true
TX0002752,U00098,2025-12-12T09:07:47Z,38,WIFI,5,false
TX0004306,U00075,2025-12-12T09:08:20Z,36,GPS,2,false
TX0007679,U00003,2025-12-12T09:39:20Z,175,GPS,5,false
TX0007030,U00031,2025-12-12T09:41:30Z,218,TORRE_CELULAR,4,false
TX0004413,U00073,2025-12-12T10:01:50Z,86,WIFI,1,false
TX0002347,U00025,2025-12-12T10:28:22Z,86,GPS,1,false
TX0000530,U00138,2025-12-12T10:28:24Z,274,WIFI,4,false
TX0008588,U00109,2025-12-12T10:54:38Z,98,WIFI,5,false
TX0008673,U00098,2025-12-12T11:15:17Z,120,WIFI,5,false
TX0002344,U00050,2025-12-12T12:08:41Z,48,TORRE_CELULAR,5,false
TX0005370,U00050,2025-12-12T13:27:31Z,269,GPS,5,true
TX0000788,U00059,2025-12-12T13:33:43Z,21,GPS,5,false
TX0007567,U00098,2025-12-12T14:39:48Z,274,WIFI,5,false
TX0004682,U00097,2025-12-12T14:44:14Z,150,IP,4,false
TX0006438,U00002,2025-12-12T14:50:46Z,29,GPS,3,false
TX0007365,U00003,2025-12-12T14:51:42Z,283,TORRE_CELULAR,5,false
TX0002782,U00146,2025-12-12T15:50:35Z,167,GPS,5,false
TX0000880,U00124,2025-12-12T16:01:10Z,57,TORRE_CELULAR,5,false
TX0003252,U00092,2025-12-12T16:42:12Z,232,GPS,4,false
TX0006638,U00051,2025-12-12T16:42:50Z,78,IP,4,false
TX0008243,U00151,2025-12-12T17:10:47Z,94,GPS,3,false
TX0006313,U00122,2025-12-12T17:26:08Z,271,GPS,4,false
TX0001200,U00130,2025-12-12T17:29:15Z,314,IP,5,false
TX0000639,U00044,2025-12-12T18:07:56Z,100,GPS,3,true
TX0007872,U00017,2025-12-12T18:45:15Z,98,IP,4,false
TX0006346,U00074,2025-12-12T19:20:50Z,256,IP,5,false
TX0001560,U00146,2025-12-12T19:45:22Z,154,GPS,5,false
TX0008954,U00148,2025-12-12T20:55:47Z,17,IP,3,false
TX0008479,U00055,2025-12-12T21:47:22Z,174,GPS,3,true
TX0001447,U00042,2025-12-12T22:45:36Z,327,GPS,2,false
TX0000435,U00120,2025-12-12T22:45:43Z,262,WIFI,3,false
TX0002388,U00051,2025-12-13T00:10:28Z,133,GPS,4,false
TX0004199,U00145,2025-12-13T00:12:39Z,319,GPS,3,false
TX0004684,U00147,2025-12-13T00:22:55Z,96,GPS,5,false
TX0000873,U00122,2025-12-13T00:26:05Z,264,WIFI,4,false
TX0003323,U00002,2025-12-13T01:47:54Z,73,IP,3,false
TX0004418,U00098,2025-12-13T01:55:05Z,54,GPS,5,false
TX0007923,U00084,2025-12-13T01:55:54Z,195,TORRE_CELULAR,4,false
TX0008005,U00131,2025-12-13T01:56:28Z,327,GPS,4,true
TX0002931,U00100,2025-12-13T02:39:00Z,149,TORRE_CELULAR,3,false
TX0001429,U00075,2025-12-13T03:52:13Z,223,GPS,2,false
TX0007583,U00039,2025-12-13T04:23:41Z,161,GPS,4,true
TX0003651,U00002,2025-12-13T04:23:52Z,271,GPS,3,false
TX0004008,U00026,2025-12-13T05:13:43Z,196,GPS,3,false
TX0006534,U00003,2025-12-13T06:07:57Z,99,TORRE_CELULAR,5,false
TX0003547,U00147,2025-12-13T06:11:18Z,181,IP,5,true
TX0003453,U00075,2025-12-13T06:28:11Z,180,IP,2,true
TX0008131,U00098,2025-12-13T06:37:02Z,162,WIFI,5,false
TX0004887,U00026,2025-12-13T07:17:41Z,84,IP,3,true
TX0008862,U00150,2025-12-13T07:34:49Z,324,GPS,2,false
TX0003222,U00030,2025-12-13T07:35:22Z,93,GPS,4,false
TX0000169,U00008,2025-12-13T09:27:40Z,103,GPS,2,false
TX0008660,U00011,2025-12-13T09:38:52Z,120,IP,4,false
TX0005381,U00004,2025-12-13T09:39:40Z,130,GPS,4,false
TX0001330,U00073,2025-12-13T10:30:38Z,296,GPS,1,false
TX0001349,U00131,2025-12-13T10:47:07Z,57,TORRE_CELULAR,4,false
TX0000780,U00050,2025-12-13T11:19:05Z,172,IP,5,false
TX0006193,U00048,2025-12-13T12:34:32Z,340,GPS,3,false
TX0004385,U00049,2025-12-13T12:38:36Z,261,GPS,1,false
TX0000190,U00097,2025-12-13T12:51:54Z,226,TORRE_CELULAR,4,false
TX0002329,U00127,2025-12-13T13:05:41Z,132,GPS,2,false
TX0001359,U00001,2025-12-13T13:07:27Z,338,WIFI,4,false
TX0007646,U00146,2025-12-13T13:22:13Z,316,WIFI,5,false
TX0003703,U00008,2025-12-13T13:35:14Z,28,WIFI,2,false
TX0008041,U00001,2025-12-13T14:06:49Z,252,IP,4,false
TX0004575,U00068,2025-12-13T14:32:53Z,327,WIFI,1,false
TX0008149,U00074,2025-12-13T15:21:20Z,174,GPS,5,false
TX0002708,U00099,2025-12-13T15:49:49Z,259,GPS,5,false
TX0004232,U00124,2025-12-13T16:13:03Z,221,IP,5,false
TX0000239,U00072,2025-12-13T16:35:01Z,217,GPS,3,false
TX0007683,U00082,2025-12-13T17:57:16Z,187,IP,5,false
TX0001948,U00085,2025-12-13T18:12:43Z,160,GPS,5,false
TX0002616,U00081,2025-12-13T18:14:52Z,238,GPS,4,true
TX0006818,U00108,2025-12-13T19:17:33Z,304,GPS,4,true
TX0007699,U00012,2025-12-13T19:36:30Z,182,IP,2,false
TX0001180,U00146,2025-12-13T20:44:02Z,334,TORRE_CELULAR,5,false
TX0005981,U00091,2025-12-13T21:06:34Z,136,IP,2,true
TX0007086,U00003,2025-12-13T21:30:36Z,170,GPS,5,false
TX0005848,U00085,2025-12-13T22:02:40Z,301,WIFI,5,false
TX0002484,U00002,2025-12-13T22:49:41Z,313,IP,3,false
TX0005320,U00147,2025-12-13T23:17:41Z,211,GPS,5,false
TX0000462,U00051,2025-12-13T23:21:12Z,126,GPS,4,false
TX0004573,U00121,2025-12-13T23:21:21Z,327,IP,4,false
TX0004863,U00051,2025-12-13T23:23:54Z,299,GPS,4,false
TX0005626,U00119,2025-12-13T23:51:58Z,67,IP,3,true
TX0003106,U00148,2025-12-13T23:59:47Z,255,IP,3,false
TX0006759,U00049,2025-12-14T00:34:06Z,165,GPS,1,false
TX0008578,U00122,2025-12-14T01:29:48Z,207,TORRE_CELULAR,4,false
TX0001853,U00027,2025-12-14T01:52:29Z,84,GPS,2,false
TX0006008,U00120,2025-12-14T02:05:08Z,211,GPS,3,false
TX0003463,U00049,2025-12-14T02:20:55Z,149,IP,1,false
TX0005852,U00050,2025-12-14T03:21:40Z,77,GPS,5,false
TX0008116,U00016,2025-12-14T03:25:47Z,138,GPS,2,true
TX0002797,U00104,2025-12-14T03:26:49Z,169,IP,4,false
TX0006770,U00028,2025-12-14T03:37:22Z,216,GPS,3,false
TX0007994,U00116,2025-12-14T04:04:56Z,92,WIFI,3,false
TX0002969,U00052,2025-12-14T04:14:21Z,203,GPS,5,false
TX0008949,U00003,2025-12-14T04:16:11Z,208,GPS,5,false
TX0005727,U00049,2025-12-14T04:22:45Z,202,IP,1,false
TX0003390,U00049,2025-12-14T04:36:52Z,235,GPS,1,false
TX0004629,U00082,2025-12-14T05:22:50Z,34,TORRE_CELULAR,5,false
TX0008092,U00027,2025-12-14T05:35:40Z,240,WIFI,2,false
TX0007231,U00125,2025-12-14T05:40:11Z,185,IP,5,false
TX0002603,U00122,2025-12-14T05:52:25Z,115,GPS,4,false
TX0005174,U00160,2025-12-14T06:31:27Z,57,GPS,1,false
TX0007888,U00001,2025-12-14T06:45:17Z,175,IP,4,false
TX0005987,U00122,2025-12-14T06:47:07Z,272,TORRE_CELULAR,4,false
TX0003700,U00099,2025-12-14T06:51:44Z,312,WIFI,5,false
TX0004160,U00003,2025-12-14T06:58:56Z,128,TORRE_CELULAR,5,false
TX0001108,U00085,2025-12-14T07:40:01Z,261,GPS,5,false
TX0005731,U00011,2025-12-14T07:44:00Z,117,GPS,4,false
TX0007122,U00061,2025-12-14T07:53:23Z,132,GPS,4,false
TX0008797,U00076,2025-12-14T09:00:47Z,297,WIFI,5,false
TX0006897,U00001,2025-12-14T09:42:40Z,214,IP,4,false
TX0001154,U00090,2025-12-14T10:19:46Z,174,TORRE_CELULAR,1,true
TX0002051,U00074,2025-12-14T10:19:56Z,102,IP,5,false
TX0007871,U00073,2025-12-14T10:59:05Z,69,GPS,1,false
TX0003607,U00025,2025-12-14T11:09:32Z,177,WIFI,1,false
TX0002433,U00005,2025-12-14T11:35:47Z,52,GPS,3,false
TX0002179,U00099,2025-12-14T12:05:31Z,202,IP,5,true
TX0008962,U00147,2025-12-14T13:23:36Z,293,GPS,5,false
TX0000643,U00049,2025-12-14T13:24:24Z,146,IP,1,false
TX0005625,U00146,2025-12-14T14:46:37Z,278,TORRE_CELULAR,5,false
TX0000516,U00122,2025-12-14T15:22:18Z,217,GPS,4,false
TX0002800,U00058,2025-12-14T15:28:32Z,177,GPS,3,false
TX0005378,U00035,2025-12-14T16:27:48Z,191,TORRE_CELULAR,3,false
TX0002059,U00156,2025-12-14T16:50:45Z,326,GPS,4,true
TX0006712,U00124,2025-12-14T16:57:13Z,122,GPS,5,false
TX0004841,U00049,2025-12-14T18:14:54Z,41,IP,1,false
TX0000100,U00102,2025-12-14T20:47:20Z,27,GPS,3,false
TX0006421,U00097,2025-12-14T20:49:50Z,93,TORRE_CELULAR,4,false
TX0008301,U00073,2025-12-14T21:17:38Z,182,GPS,1,false
TX0004197,U00049,2025-12-14T21:28:02Z,258,GPS,1,false
TX0001751,U00097,2025-12-14T22:07:34Z,303,WIFI,4,false
TX0000854,U00025,2025-12-14T22:47:42Z,125,GPS,1,false
TX0000248,U00097,2025-12-14T23:07:53Z,312,IP,4,false
TX0000468,U00003,2025-12-15T00:01:05Z,201,GPS,5,false
TX0007177,U00036,2025-12-15T00:05:05Z,335,IP,5,false
TX0001282,U00145,2025-12-15T00:10:01Z,20,GPS,3,false
TX0004759,U00081,2025-12-15T00:21:09Z,228,IP,4,false
TX0005862,U00121,2025-12-15T00:29:35Z,77,GPS,4,false
TX0001132,U00099,2025-12-15T00:37:44Z,36,IP,5,false
TX0008007,U00030,2025-12-15T01:16:23Z,305,IP,4,false
TX0002264,U00015,2025-12-15T01:44:58Z,196,GPS,1,false
TX0003176,U00102,2025-12-15T01:49:59Z,39,IP,3,false
TX0007850,U00006,2025-12-15T03:28:06Z,232,GPS,2,false
TX0008994,U00003,2025-12-15T03:30:57Z,161,GPS,5,false
TX0007167,U00039,2025-12-15T04:30:29Z,83,IP,4,false
TX0005074,U00025,2025-12-15T06:43:42Z,295,WIFI,1,false
TX0000818,U00143,2025-12-15T07:17:43Z,79,GPS,4,true
TX0004457,U00009,2025-12-15T08:46:52Z,229,TORRE_CELULAR,5,false
TX0004284,U00073,2025-12-15T10:07:21Z,91,GPS,1,false
TX0001378,U00051,2025-12-15T10:23:09Z,205,IP,4,false
TX0003185,U00025,2025-12-15T10:40:18Z,208,GPS,1,false
TX0000068,U00123,2025-12-15T10:56:15Z,139,GPS,2,false
TX0002166,U00099,2025-12-15T11:05:23Z,87,GPS,5,false
TX0003967,U00146,2025-12-15T11:08:40Z,23,WIFI,5,false
TX0001715,U00051,2025-12-15T12:13:44Z,258,GPS,4,false
TX0003329,U00028,2025-12-15T12:32:11Z,161,IP,3,true
TX0001263,U00159,2025-12-15T12:33:32Z,289,WIFI,4,true
TX0005125,U00107,2025-12-15T13:09:10Z,85,IP,3,false
TX0004189,U00107,2025-12-15T13:12:53Z,18,GPS,3,false
TX0002976,U00097,2025-12-15T13:14:29Z,160,GPS,4,false
TX0000208,U00075,2025-12-15T13:14:30Z,297,GPS,2,false
TX0008891,U00051,2025-12-15T14:00:14Z,93,IP,4,false
TX0007468,U00107,2025-12-15T14:24:16Z,257,GPS,3,false
TX0003063,U00026,2025-12-15T14:47:02Z,183,WIFI,3,false
TX0006092,U00084,2025-12-15T15:00:32Z,107,TORRE_CELULAR,4,false
TX0001617,U00115,2025-12-15T15:06:20Z,61,GPS,3,true
TX0007118,U00088,2025-12-15T15:06:58Z,315,IP,2,false
TX0000958,U00148,2025-12-15T15:07:42Z,287,IP,3,true
TX0007312,U00062,2025-12-15T15:13:28Z,249,IP,5,false
TX0001088,U00027,2025-12-15T17:17:03Z,33,IP,2,false
TX0000022,U00074,2025-12-15T17:35:42Z,103,TORRE_CELULAR,5,false
TX0004076,U00068,2025-12-15T17:44:58Z,121,TORRE_CELULAR,1,false
TX0001296,U00027,2025-12-15T17:55:31Z,36,GPS,2,false
TX0006951,U00123,2025-12-15T18:00:33Z,39,IP,2,false
TX0000419,U00074,2025-12-15T18:13:33Z,320,GPS,5,false
TX0003475,U00027,2025-12-15T18:16:10Z,194,WIFI,2,false
TX0000165,U00123,2025-12-15T18:39:56Z,81,IP,2,false
TX0000894,U00001,2025-12-15T19:12:50Z,171,GPS,4,false
TX0004082,U00160,2025-12-15T19:30:34Z,332,IP,1,false
TX0002690,U00022,2025-12-15T20:05:16Z,163,GPS,5,false
TX0008231,U00119,2025-12-15T20:05:51Z,129,WIFI,3,false
TX0001749,U00084,2025-12-15T20:37:24Z,339,GPS,4,false
TX0007192,U00075,2025-12-15T20:44:28Z,80,WIFI,2,false
TX0007119,U00074,2025-12-15T21:21:47Z,164,IP,5,false
TX0008129,U00074,2025-12-15T21:32:24Z,149,GPS,5,false
TX0007117,U00123,2025-12-15T21:37:22Z,133,GPS,2,false
TX0001168,U00094,2025-12-15T22:06:57Z,207,GPS,4,false
TX0003417,U00122,2025-12-15T22:54:27Z,219,GPS,4,false
TX0008080,U00138,2025-12-15T22:57:31Z,342,IP,4,false
TX0006467,U00079,2025-12-15T23:01:06Z,267,GPS,3,false
TX0001610,U00034,2025-12-16T00:41:07Z,289,TORRE_CELULAR,2,false
TX0007472,U00076,2025-12-16T01:36:53Z,203,IP,5,false
TX0003270,U00026,2025-12-16T02:34:08Z,180,GPS,3,true
TX0004090,U00049,2025-12-16T03:08:40Z,190,WIFI,1,false
TX0001498,U00051,2025-12-16T04:09:16Z,266,GPS,4,false
TX0004654,U00137,2025-12-16T04:37:01Z,17,GPS,4,false
TX0001647,U00098,2025-12-16T04:42:29Z,332,WIFI,5,false
TX0004721,U00099,2025-12-16T05:03:10Z,101,GPS,5,false
TX0004133,U00129,2025-12-16T05:27:45Z,98,TORRE_CELULAR,5,false
TX0000714,U00026,2025-12-16T05:41:43Z,213,WIFI,3,false
TX0001912,U00144,2025-12-16T06:10:43Z,344,GPS,5,false
TX0001036,U00082,2025-12-16T06:57:10Z,200,GPS,5,false
TX0002020,U00074,2025-12-16T07:42:03Z,158,WIFI,5,false
TX0001011,U00056,2025-12-16T08:25:14Z,190,GPS,4,true
TX0005927,U00043,2025-12-16T08:36:42Z,149,TORRE_CELULAR,2,false
TX0007907,U00148,2025-12-16T08:44:57Z,230,TORRE_CELULAR,3,false
TX0000084,U00045,2025-12-16T10:18:06Z,215,WIFI,2,false
TX0001145,U00145,2025-12-16T11:34:10Z,337,IP,3,false
TX0001136,U00052,2025-12-16T11:36:45Z,323,GPS,5,false
TX0005760,U00116,2025-12-16T12:13:00Z,46,IP,3,false
TX0004545,U00155,2025-12-16T12:27:38Z,109,TORRE_CELULAR,3,false
TX0000678,U00076,2025-12-16T12:30:37Z,157,IP,5,false
TX0008467,U00080,2025-12-16T12:36:31Z,47,TORRE_CELULAR,4,false
TX0008635,U00149,2025-12-16T12:39:10Z,50,IP,5,false
TX0005404,U00104,2025-12-16T12:53:07Z,203,GPS,4,false
TX0003485,U00049,2025-12-16T13:24:57Z,81,IP,1,false
TX0008375,U00073,2025-12-16T14:25:56Z,71,GPS,1,false
TX0002119,U00114,2025-12-16T15:01:46Z,197,WIFI,3,true
TX0000656,U00075,2025-12-16T15:07:16Z,263,GPS,2,false
TX0004000,U00122,2025-12-16T15:08:59Z,72,IP,4,false
TX0007322,U00153,2025-12-16T15:29:18Z,46,TORRE_CELULAR,3,false
TX0006359,U00083,2025-12-16T15:32:24Z,70,GPS,5,false
TX0000145,U00044,2025-12-16T16:40:45Z,110,WIFI,3,false
TX0004697,U00124,2025-12-16T16:41:36Z,179,GPS,5,false
TX0006861,U00142,2025-12-16T17:52:50Z,296,GPS,3,false
TX0008545,U00145,2025-12-16T18:47:35Z,32,GPS,3,false
TX0005654,U00029,2025-12-16T19:04:16Z,138,GPS,5,false
TX0007654,U00027,2025-12-16T19:33:26Z,237,GPS,2,false
TX0002430,U00122,2025-12-16T20:47:58Z,48,IP,4,false
TX0005995,U00025,2025-12-16T21:45:31Z,73,GPS,1,false
TX0003826,U00032,2025-12-16T21:54:41Z,149,GPS,5,false
TX0006673,U00007,2025-12-16T22:16:13Z,276,GPS,5,false
TX0004636,U00030,2025-12-16T23:47:56Z,314,GPS,4,false
TX0008274,U00100,2025-12-17T00:57:30Z,60,IP,3,false
TX0006107,U00122,2025-12-17T01:12:49Z,150,IP,4,false
TX0005811,U00154,2025-12-17T01:44:38Z,253,GPS,5,false
TX0008895,U00112,2025-12-17T02:29:59Z,179,GPS,3,true
TX0007548,U00059,2025-12-17T02:32:20Z,295,WIFI,5,false
TX0006326,U00029,2025-12-17T03:20:21Z,203,GPS,5,false
TX0000662,U00057,2025-12-17T04:06:29Z,236,IP,4,false
TX0006734,U00055,2025-12-17T04:40:48Z,297,IP,3,false
TX0000215,U00079,2025-12-17T05:06:41Z,271,TORRE_CELULAR,3,false
TX0003421,U00009,2025-12-17T05:35:47Z,142,WIFI,5,false
TX0005114,U00074,2025-12-17T08:05:53Z,42,TORRE_CELULAR,5,false
TX0008420,U00051,2025-12-17T09:00:38Z,338,IP,4,true
TX0001319,U00027,2025-12-17T09:09:03Z,40,GPS,2,false
TX0004839,U00025,2025-12-17T09:20:18Z,168,GPS,1,false
TX0001681,U00050,2025-12-17T09:35:32Z,219,TORRE_CELULAR,5,false
TX0002198,U00050,2025-12-17T09:48:19Z,201,GPS,5,false
TX0002491,U00048,2025-12-17T10:24:46Z,166,GPS,3,false
TX0001926,U00075,2025-12-17T10:47:30Z,138,GPS,2,false
TX0004216,U00003,2025-12-17T10:53:15Z,259,GPS,5,false
TX0000493,U00148,2025-12-17T11:05:13Z,124,GPS,3,false
TX0002691,U00097,2025-12-17T11:15:55Z,333,TORRE_CELULAR,4,false
TX0000271,U00039,2025-12-17T11:33:26Z,39,TORRE_CELULAR,4,false
TX0002048,U00039,2025-12-17T12:13:32Z,75,TORRE_CELULAR,4,false
TX0003969,U00147,2025-12-17T12:27:47Z,290,WIFI,5,false
TX0000404,U00027,2025-12-17T12:32:07Z,153,IP,2,false
TX0000545,U00026,2025-12-17T13:01:20Z,286,GPS,3,false
TX0007839,U00122,2025-12-17T13:07:44Z,312,GPS,4,false
TX0005005,U00027,2025-12-17T15:23:45Z,231,GPS,2,false
TX0008310,U00092,2025-12-17T15:38:31Z,235,GPS,4,false
