tx_id,comercio_id,terminal_id,canal_pago,autorizacion,comision_pct,fecha_hora
TX0001816,M000027,TERM-27272,APP,AUTH-227152,3.61,2025-12-26T17:48:26Z
TX0000804,M000152,TERM-32199,APP,AUTH-358132,2.51,2025-12-26T18:07:12Z
TX0002139,M000198,TERM-62191,APP,AUTH-839981,2.66,2025-12-26T20:47:20Z
TX0002260,M000004,TERM-25456,APP,AUTH-780218,1.69,2025-12-26T21:33:19Z
TX0007532,M000390,TERM-72707,APP,AUTH-176418,3.43,2025-12-26T23:24:12Z
TX0008816,M000302,TERM-32436,WEB,AUTH-425995,1.18,2025-12-26T23:58:47Z
TX0007860,M000199,TERM-82010,APP,AUTH-493210,1.27,2025-12-27T00:50:45Z
TX0003349,M000283,TERM-58285,WEB,AUTH-681866,2.85,2025-12-27T02:00:34Z
TX0002935,M000006,TERM-95865,WEB,AUTH-530939,1.26,2025-12-27T03:19:31Z
TX0000674,M000170,TERM-41440,APP,AUTH-464749,2.58,2025-12-27T04:06:20Z
TX0001955,M000089,TERM-38393,WEB,AUTH-625306,1.07,2025-12-27T06:08:54Z
TX0007145,M000333,TERM-34571,WEB,AUTH-195624,3.66,2025-12-27T07:20:45Z
TX0008304,M000283,TERM-69965,APP,AUTH-329599,2.01,2025-12-27T08:51:50Z
TX0004325,M000192,TERM-28626,POS,AUTH-922045,0.73,2025-12-27T09:13:43Z
TX0001079,M000233,TERM-28083,WEB,AUTH-147755,3.93,2025-12-27T09:49:41Z
TX0004983,M000324,TERM-74968,WEB,AUTH-333060,2.90,2025-12-27T10:00:40Z
TX0006232,M000355,TERM-54194,APP,AUTH-768821,2.45,2025-12-27T12:22:20Z
TX0008630,M000017,TERM-64559,WEB,AUTH-915708,3.75,2025-12-27T12:40:25Z
TX0007308,M000433,TERM-93366,POS,AUTH-906464,1.55,2025-12-27T13:32:40Z
TX0004271,M000104,TERM-60875,WEB,AUTH-234780,2.71,2025-12-27T15:45:31Z
TX0006984,M000105,TERM-48652,WEB,AUTH-463789,3.84,2025-12-27T15:52:34Z
TX0008794,M000303,TERM-32271,POS,AUTH-136712,2.89,2025-12-27T16:14:34Z
TX0001600,M000413,TERM-27763,APP,AUTH-265504,0.74,2025-12-27T16:19:22Z
TX0001166,M000235,TERM-77995,WEB,AUTH-188170,2.08,2025-12-27T16:32:16Z
TX0008577,M000371,TERM-18859,WEB,AUTH-378350,2.80,2025-12-27T19:43:10Z
TX0005409,M000351,TERM-49380,WEB,AUTH-340636,3.77,2025-12-27T20:00:58Z
TX0007080,M000241,TERM-53280,WEB,AUTH-957473,1.06,2025-12-27T21:11:25Z
TX0000050,M000323,TERM-71774,APP,AUTH-936951,2.26,2025-12-27T21:14:04Z
TX0001956,M000382,TERM-13564,WEB,AUTH-165225,1.71,2025-12-27T22:20:04Z
TX0002356,M000341,TERM-46042,APP,AUTH-777953,2.37,2025-12-27T22:25:06Z
TX0007214,M000250,TERM-83627,POS,AUTH-711737,1.05,2025-12-27T22:50:35Z
TX0002267,M000356,TERM-54018,WEB,AUTH-477661,2.88,2025-12-27T22:51:06Z
TX0003960,M000006,TERM-11519,APP,AUTH-226786,0.63,2025-12-28T00:01:37Z
TX0001023,M000346,TERM-19975,APP,AUTH-494549,3.58,2025-12-28T00:11:10Z
TX0006856,M000409,TERM-94687,WEB,AUTH-309163,2.90,2025-12-28T01:43:01Z
TX0004806,M000257,TERM-56823,APP,AUTH-515631,1.36,2025-12-28T03:14:50Z
TX0001431,M000072,TERM-76227,APP,AUTH-950050,3.80,2025-12-28T05:01:16Z
TX0006859,M000031,TERM-12638,WEB,AUTH-734303,2.87,2025-12-28T06:47:20Z
TX0008046,M000389,TERM-42199,WEB,AUTH-726259,3.01,2025-12-28T08:43:55Z
TX0004138,M000200,TERM-54903,WEB,AUTH-626358,1.09,2025-12-28T09:14:07Z
TX0005945,M000012,TERM-39465,WEB,AUTH-730693,3.01,2025-12-28T09:17:36Z
TX0000019,M000212,TERM-14473,WEB,AUTH-689679,1.91,2025-12-28T10:35:44Z
TX0003418,M000275,TERM-63804,WEB,AUTH-830330,3.99,2025-12-28T10:51:44Z
TX0006748,M000124,TERM-75912,WEB,AUTH-643923,2.69,2025-12-28T12:00:20Z
TX0007556,M000306,TERM-17788,POS,AUTH-645177,1.23,2025-12-28T12:47:28Z
TX0005889,M000063,TERM-85609,APP,AUTH-371825,2.97,2025-12-28T14:14:16Z
TX0002871,M000304,TERM-37077,APP,AUTH-327678,1.57,2025-12-28T14:27:42Z
TX0005052,M000371,TERM-70230,APP,AUTH-661541,2.31,2025-12-28T14:40:38Z
TX0006349,M000386,TERM-85157,WEB,AUTH-326422,2.58,2025-12-28T15:14:38Z
TX0005621,M000046,TERM-91564,APP,AUTH-263234,2.26,2025-12-28T16:24:13Z
TX0004342,M000089,TERM-85037,WEB,AUTH-460474,2.22,2025-12-28T17:13:20Z
TX0004565,M000012,TERM-40067,POS,AUTH-786855,0.78,2025-12-28T17:53:15Z
TX0002369,M000030,TERM-64396,POS,AUTH-425291,1.61,2025-12-28T18:05:04Z
TX0001329,M000359,TERM-39673,WEB,AUTH-880321,1.98,2025-12-28T19:56:56Z
TX0005958,M000092,TERM-57631,WEB,AUTH-500191,0.75,2025-12-28T21:06:28Z
TX0001701,M000083,TERM-11327,APP,AUTH-542477,3.54,2025-12-28T22:57:15Z
TX0000284,M000356,TERM-77330,APP,AUTH-451036,3.21,2025-12-28T23:26:03Z
TX0006152,M000198,TERM-90221,APP,AUTH-535367,1.18,2025-12-29T01:15:23Z
TX0002739,M000328,TERM-93208,APP,AUTH-615868,0.77,2025-12-29T05:27:35Z
TX0008790,M000015,TERM-67377,WEB,AUTH-425548,3.93,2025-12-29T06:18:21Z
TX0006907,M000343,TERM-19529,APP,AUTH-516794,2.49,2025-12-29T06:34:57Z
TX0002077,M000263,TERM-36182,WEB,AUTH-252337,1.44,2025-12-29T09:09:05Z
TX0008826,M000088,TERM-33470,APP,AUTH-507636,2.44,2025-12-29T09:22:26Z
TX0008549,M000042,TERM-17880,APP,AUTH-983685,0.55,2025-12-29T09:31:50Z
TX0007313,M000357,TERM-63292,WEB,AUTH-428584,2.36,2025-12-29T09:40:40Z
TX0005557,M000153,TERM-97578,APP,AUTH-416537,0.85,2025-12-29T10:09:59Z
TX0000357,M000125,TERM-19080,POS,AUTH-309859,2.97,2025-12-29T10:23:41Z
TX0002233,M000231,TERM-34563,APP,AUTH-815222,3.10,2025-12-29T11:20:55Z
TX0004238,M000223,TERM-64396,WEB,AUTH-643372,2.90,2025-12-29T12:05:17Z
TX0006575,M000347,TERM-46446,APP,AUTH-335144,3.55,2025-12-29T12:52:48Z
TX0002216,M000266,TERM-62566,WEB,AUTH-403634,1.01,2025-12-29T14:27:09Z
TX0006943,M000344,TERM-88093,WEB,AUTH-317475,2.40,2025-12-29T14:37:21Z
TX0008311,M000405,TERM-81136,POS,AUTH-117009,3.25,2025-12-29T14:49:01Z
TX0003229,M000428,TERM-81179,WEB,AUTH-290481,2.00,2025-12-29T15:43:09Z
TX0001507,M000186,TERM-39824,WEB,AUTH-135292,0.73,2025-12-29T17:37:20Z
TX0005143,M000126,TERM-42893,POS,AUTH-365479,3.73,2025-12-29T20:16:01Z
TX0003490,M000024,TERM-94024,APP,AUTH-639993,2.13,2025-12-29T21:44:28Z
TX0003044,M000099,TERM-22661,APP,AUTH-899149,4.06,2025-12-29T21:58:12Z
TX0002451,M000091,TERM-66218,WEB,AUTH-371750,2.24,2025-12-29T22:53:53Z
TX0001567,M000110,TERM-40133,APP,AUTH-439564,0.75,2025-12-29T23:09:11Z
TX0005157,M000415,TERM-66566,WEB,AUTH-426986,2.21,2025-12-29T23:42:47Z
TX0000237,M000115,TERM-88470,APP,AUTH-861089,3.29,2025-12-30T00:30:45Z
TX0008685,M000262,TERM-52431,WEB,AUTH-213794,2.99,2025-12-30T01:02:09Z
TX0002371,M000120,TERM-65286,WEB,AUTH-734899,1.84,2025-12-30T02:04:46Z
TX0000226,M000402,TERM-57082,WEB,AUTH-886288,2.67,2025-12-30T02:21:04Z
TX0002107,M000276,TERM-95022,APP,AUTH-195194,2.83,2025-12-30T03:27:56Z
TX0007421,M000338,TERM-82472,WEB,AUTH-323779,3.96,2025-12-30T04:17:49Z
TX0001709,M000396,TERM-14432,APP,AUTH-370028,3.29,2025-12-30T04:49:30Z
TX0007455,M000083,TERM-84392,WEB,AUTH-172428,1.90,2025-12-30T12:00:38Z
TX0007462,M000239,TERM-89697,APP,AUTH-330320,3.62,2025-12-30T12:41:51Z
TX0003531,M000241,TERM-20439,APP,AUTH-971103,3.42,2025-12-30T13:23:28Z
TX0007168,M000128,TERM-66166,WEB,AUTH-385431,0.80,2025-12-30T13:44:48Z
TX0005977,M000028,TERM-49433,WEB,AUTH-616708,3.21,2025-12-30T16:19:08Z
TX0004184,M000115,TERM-55014,APP,AUTH-426351,1.65,2025-12-30T16:42:36Z
TX0006839,M000370,TERM-27804,POS,AUTH-589917,4.16,2025-12-30T17:34:35Z
TX0006017,M000076,TERM-64496,APP,AUTH-157162,0.53,2025-12-30T18:38:32Z
TX0003611,M000336,TERM-43654,POS,AUTH-585160,1.54,2025-12-30T20:02:39Z
TX0003335,M000160,TERM-81538,POS,AUTH-712283,0.52,2025-12-30T21:54:35Z
TX0001300,M000349,TERM-87625,APP,AUTH-617858,3.40,2025-12-30T22:55:22Z
TX0005090,M000171,TERM-11781,APP,AUTH-658349,2.62,2025-12-30T23:45:07Z
TX0005311,M000185,TERM-39966,APP,AUTH-371690,2.56,2025-12-31T00:01:25Z
TX0003877,M000394,TERM-52752,POS,AUTH-308048,0.98,2025-12-31T00:29:13Z
TX0008835,M000386,TERM-37759,APP,AUTH-663041,0.55,2025-12-31T01:18:34Z
TX0000825,M000259,TERM-79844,WEB,AUTH-604140,2.56,2025-12-31T03:00:37Z
TX0007250,M000374,TERM-78779,APP,AUTH-424054,1.43,2025-12-31T03:17:15Z
TX0007534,M000101,TERM-72465,WEB,AUTH-230060,2.62,2025-12-31T04:04:47Z
TX0005894,M000254,TERM-21171,POS,AUTH-814217,4.17,2025-12-31T04:51:55Z
TX0002133,M000304,TERM-56044,WEB,AUTH-727484,3.13,2025-12-31T04:55:13Z
TX0005403,M000305,TERM-89300,WEB,AUTH-381995,0.51,2025-12-31T05:24:39Z
TX0006281,M000306,TERM-86841,APP,AUTH-882002,2.87,2025-12-31T07:21:07Z
TX0007531,M000319,TERM-95901,APP,AUTH-463771,2.54,2025-12-31T07:34:27Z
TX0008710,M000035,TERM-29360,APP,AUTH-860279,4.08,2025-12-31T08:04:40Z
TX0005799,M000304,TERM-14419,WEB,AUTH-504951,2.89,2025-12-31T08:16:29Z
TX0003648,M000421,TERM-53986,WEB,AUTH-397504,1.24,2025-12-31T08:43:08Z
TX0006986,M000435,TERM-63176,POS,AUTH-503992,3.16,2025-12-31T08:55:30Z
TX0008265,M000076,TERM-48012,POS,AUTH-160472,3.78,2025-12-31T11:41:38Z
TX0007420,M000333,TERM-80219,WEB,AUTH-452437,2.72,2025-12-31T12:10:16Z
TX0000957,M000024,TERM-96466,APP,AUTH-713135,0.76,2025-12-31T12:15:41Z
TX0008676,M000051,TERM-36311,APP,AUTH-955009,3.61,2025-12-31T12:56:13Z
TX0001095,M000027,TERM-77663,APP,AUTH-149332,1.22,2025-12-31T14:49:05Z
TX0008727,M000224,TERM-95222,APP,AUTH-528489,1.68,2025-12-31T14:57:06Z
TX0007559,M000153,TERM-99212,POS,AUTH-220013,1.24,2025-12-31T15:11:52Z
TX0003888,M000416,TERM-72500,POS,AUTH-376246,2.50,2025-12-31T17:15:09Z
TX0002474,M000170,TERM-33342,WEB,AUTH-320154,1.14,2025-12-31T17:16:12Z
TX0007853,M000165,TERM-66199,WEB,AUTH-119640,3.21,2025-12-31T18:03:28Z
TX0003975,M000450,TERM-11249,WEB,AUTH-938993,1.75,2025-12-31T18:31:22Z
TX0008533,M000229,TERM-39401,POS,AUTH-106561,1.89,2025-12-31T22:34:15Z
TX0008388,M000258,TERM-81693,POS,AUTH-424750,2.11,2025-12-31T23:37:33Z
TX0006782,M000422,TERM-17046,POS,AUTH-128205,2.10,2025-12-31T23:49:22Z
TX0000233,M000147,TERM-85079,POS,AUTH-284746,2.78,2026-01-01T01:01:40Z
TX0005097,M000194,TERM-10289,POS,AUTH-407527,2.85,2026-01-01T01:25:53Z
TX0002473,M000373,TERM-26005,APP,AUTH-558184,0.54,2026-01-01T02:34:43Z
TX0001585,M000108,TERM-92539,WEB,AUTH-950320,0.81,2026-01-01T03:59:03Z
TX0002529,M000203,TERM-22931,WEB,AUTH-241669,2.47,2026-01-01T04:44:55Z
TX0002921,M000264,TERM-25874,APP,AUTH-793425,0.93,2026-01-01T04:58:43Z
TX0005622,M000444,TERM-59884,APP,AUTH-700832,2.18,2026-01-01T05:54:55Z
TX0008686,M000435,TERM-34010,APP,AUTH-791900,2.30,2026-01-01T07:14:21Z
TX0006612,M000147,TERM-97332,APP,AUTH-413608,3.24,2026-01-01T07:36:39Z
TX0005347,M000377,TERM-61760,WEB,AUTH-329177,1.53,2026-01-01T07:47:14Z
TX0004667,M000394,TERM-42843,WEB,AUTH-820360,1.68,2026-01-01T07:56:19Z
TX0004028,M000189,TERM-56653,APP,AUTH-443381,2.42,2026-01-01T08:26:21Z
TX0004849,M000437,TERM-41081,APP,AUTH-262343,4.14,2026-01-01T08:55:21Z
TX0003047,M000248,TERM-65401,WEB,AUTH-174402,1.26,2026-01-01T10:53:13Z
TX0004720,M000049,TERM-29137,WEB,AUTH-164439,2.59,2026-01-01T11:34:46Z
TX0008878,M000071,TERM-82157,APP,AUTH-372879,0.91,2026-01-01T11:42:49Z
TX0001780,M000171,TERM-44674,APP,AUTH-322293,4.06,2026-01-01T12:33:05Z
TX0003687,M000226,TERM-83819,WEB,AUTH-295904,1.56,2026-01-01T13:11:12Z
TX0007652,M000251,TERM-78565,APP,AUTH-300429,1.30,2026-01-01T15:02:38Z
TX0008586,M000133,TERM-12432,APP,AUTH-532206,1.61,2026-01-01T15:05:53Z
TX0006672,M000406,TERM-72728,APP,AUTH-689685,1.02,2026-01-01T16:51:53Z
TX0004956,M000411,TERM-23381,APP,AUTH-693587,2.71,2026-01-01T17:11:07Z
TX0008531,M000032,TERM-80982,APP,AUTH-371037,4.19,2026-01-01T17:54:25Z
TX0002872,M000201,TERM-85048,WEB,AUTH-720912,0.94,2026-01-01T18:13:52Z
TX0008433,M000434,TERM-69825,APP,AUTH-622043,0.94,2026-01-01T19:20:17Z
TX0001029,M000217,TERM-32859,POS,AUTH-361610,1.09,2026-01-01T19:25:56Z
TX0006654,M000211,TERM-16712,WEB,AUTH-154055,2.23,2026-01-01T19:29:08Z
TX0007001,M000003,TERM-92832,WEB,AUTH-781316,2.36,2026-01-02T03:09:08Z
TX0007756,M000130,TERM-55155,POS,AUTH-943278,3.69,2026-01-02T04:47:44Z
TX0004318,M000254,TERM-87371,APP,AUTH-473854,2.63,2026-01-02T05:44:14Z
TX0008422,M000261,TERM-98821,APP,AUTH-320000,2.29,2026-01-02T05:55:45Z
TX0001202,M000023,TERM-12686,WEB,AUTH-249839,3.71,2026-01-02T07:28:19Z
TX0000447,M000268,TERM-17470,POS,AUTH-759286,3.68,2026-01-02T08:11:40Z
TX0005790,M000297,TERM-98579,WEB,AUTH-113311,3.30,2026-01-02T11:12:24Z
TX0006531,M000246,TERM-18430,APP,AUTH-925224,1.91,2026-01-02T13:33:17Z
TX0004516,M000225,TERM-59200,APP,AUTH-969918,2.12,2026-01-02T14:13:43Z
TX0006689,M000139,TERM-85375,WEB,AUTH-469104,2.90,2026-01-02T17:17:40Z
TX0002738,M000414,TERM-97940,WEB,AUTH-562914,3.10,2026-01-02T17:20:19Z
TX0005737,M000245,TERM-37607,WEB,AUTH-251710,1.67,2026-01-02T19:33:30Z
TX0004971,M000329,TERM-74203,WEB,AUTH-375692,1.13,2026-01-02T20:50:14Z
TX0001099,M000105,TERM-33703,APP,AUTH-409979,3.56,2026-01-02T21:36:55Z
TX0003412,M000019,TERM-61176,APP,AUTH-143391,1.60,2026-01-02T23:40:25Z
TX0002880,M000418,TERM-82370,WEB,AUTH-228780,1.98,2026-01-03T02:20:10Z
TX0006533,M000264,TERM-37504,WEB,AUTH-937153,3.81,2026-01-03T05:53:44Z
TX0008924,M000385,TERM-71947,APP,AUTH-140163,2.83,2026-01-03T06:31:07Z
TX0003035,M000325,TERM-35085,POS,AUTH-102770,3.36,2026-01-03T06:49:18Z
TX0001107,M000384,TERM-99022,POS,AUTH-745027,0.89,2026-01-03T08:00:04Z
TX0007639,M000419,TERM-63633,WEB,AUTH-279412,4.07,2026-01-03T08:57:52Z
TX0001239,M000010,TERM-29992,WEB,AUTH-487561,2.58,2026-01-03T11:14:04Z
TX0002096,M000154,TERM-83038,APP,AUTH-487400,3.01,2026-01-03T14:15:26Z
TX0006850,M000234,TERM-93574,APP,AUTH-825518,3.45,2026-01-03T15:34:42Z
TX0004001,M000102,TERM-85196,WEB,AUTH-914606,2.81,2026-01-03T16:34:01Z
TX0008656,M000118,TERM-62344,WEB,AUTH-393054,4.01,2026-01-03T16:50:27Z
TX0006715,M000077,TERM-50254,APP,AUTH-136200,1.18,2026-01-03T18:11:23Z
TX0000042,M000443,TERM-39047,APP,AUTH-586847,3.21,2026-01-03T19:09:28Z
TX0006236,M000227,TERM-68639,WEB,AUTH-427611,3.41,2026-01-03T21:53:00Z
TX0007969,M000327,TERM-77937,WEB,AUTH-190558,1.84,2026-01-03T22:49:06Z
TX0003142,M000152,TERM-78730,APP,AUTH-314931,2.38,2026-01-04T00:09:59Z
TX0002363,M000058,TERM-85739,POS,AUTH-119046,3.22,2026-01-04T00:34:26Z
TX0004800,M000343,TERM-26117,APP,AUTH-647829,1.88,2026-01-04T00:46:10Z
TX0004868,M000424,TERM-80075,WEB,AUTH-818950,3.79,2026-01-04T02:58:08Z
TX0003783,M000371,TERM-53811,WEB,AUTH-296612,3.64,2026-01-04T04:19:36Z
TX0001646,M000406,TERM-53080,APP,AUTH-745890,2.91,2026-01-04T04:56:06Z
TX0004497,M000078,TERM-46941,POS,AUTH-454598,2.42,2026-01-04T05:22:10Z
TX0000771,M000160,TERM-70390,APP,AUTH-722826,3.89,2026-01-04T05:24:03Z
TX0006471,M000305,TERM-10515,WEB,AUTH-800923,3.32,2026-01-04T06:13:40Z
TX0008155,M000161,TERM-60445,WEB,AUTH-531231,2.52,2026-01-04T06:20:21Z
TX0002875,M000155,TERM-74682,POS,AUTH-575918,0.68,2026-01-04T06:33:50Z
TX0007070,M000394,TERM-18898,WEB,AUTH-130362,2.83,2026-01-04T07:38:32Z
TX0001206,M000206,TERM-85948,POS,AUTH-290694,2.03,2026-01-04T10:53:16Z
TX0005019,M000182,TERM-50469,POS,AUTH-312355,1.10,2026-01-04T12:24:20Z
TX0005257,M000300,TERM-83789,WEB,AUTH-546300,4.08,2026-01-04T12:26:00Z
TX0007302,M000048,TERM-96604,APP,AUTH-541809,1.27,2026-01-04T13:17:01Z
TX0003685,M000338,TERM-97096,WEB,AUTH-963553,2.14,2026-01-04T15:00:56Z
TX0000368,M000072,TERM-50301,WEB,AUTH-115869,1.33,2026-01-04T16:28:28Z
TX0001332,M000310,TERM-17105,POS,AUTH-861756,0.76,2026-01-04T17:13:40Z
TX0003879,M000181,TERM-38775,WEB,AUTH-872041,1.46,2026-01-04T17:43:45Z
TX0000470,M000301,TERM-91204,APP,AUTH-393994,2.72,2026-01-04T19:19:39Z
TX0007541,M000176,TERM-49412,APP,AUTH-382939,3.14,2026-01-04T19:35:20Z
TX0003293,M000218,TERM-46753,WEB,AUTH-473418,3.51,2026-01-04T21:00:55Z
TX0005147,M000201,TERM-52364,WEB,AUTH-515355,2.44,2026-01-05T01:22:57Z
TX0004843,M000362,TERM-18061,APP,AUTH-409010,0.67,2026-01-05T02:35:10Z
TX0003247,M000046,TERM-73342,WEB,AUTH-843561,2.55,2026-01-05T03:32:15Z
TX0006399,M000329,TERM-50891,APP,AUTH-690430,1.07,2026-01-05T03:55:02Z
TX0004548,M000267,TERM-59449,APP,AUTH-899836,2.16,2026-01-05T05:10:07Z
TX0006167,M000175,TERM-88189,POS,AUTH-711314,2.26,2026-01-05T07:54:51Z
TX0005931,M000450,TERM-87211,WEB,AUTH-282016,1.97,2026-01-05T10:12:05Z
TX0001034,M000205,TERM-65596,WEB,AUTH-663906,1.53,2026-01-05T10:58:26Z
TX0006305,M000340,TERM-25577,APP,AUTH-771567,2.29,2026-01-05T11:25:22Z
TX0001213,M000044,TERM-63116,WEB,AUTH-835946,2.92,2026-01-05T13:10:23Z
TX0000439,M000067,TERM-73402,APP,AUTH-618629,3.33,2026-01-05T14:37:42Z
TX0001958,M000267,TERM-15174,APP,AUTH-116311,1.77,2026-01-05T15:23:47Z
TX0005220,M000173,TERM-58458,APP,AUTH-580315,3.30,2026-01-05T16:23:40Z
TX0000835,M000268,TERM-82421,APP,AUTH-677453,2.24,2026-01-05T16:29:19Z
TX0004698,M000279,TERM-25588,WEB,AUTH-378439,1.17,2026-01-05T20:06:14Z
TX0003642,M000026,TERM-13043,WEB,AUTH-834211,2.95,2026-01-05T20:06:49Z
TX0005384,M000133,TERM-28630,APP,AUTH-817567,1.84,2026-01-05T20:22:03Z
TX0007713,M000347,TERM-48996,APP,AUTH-622805,0.52,2026-01-05T20:42:28Z
TX0000625,M000271,TERM-44891,WEB,AUTH-238242,2.09,2026-01-05T20:51:49Z
TX0000417,M000187,TERM-51041,POS,AUTH-648814,0.71,2026-01-05T20:51:51Z
TX0002262,M000333,TERM-52886,APP,AUTH-340626,3.63,2026-01-05T23:49:21Z
TX0001284,M000449,TERM-15492,WEB,AUTH-639764,4.15,2026-01-06T00:48:48Z
TX0005484,M000213,TERM-55773,POS,AUTH-357299,2.31,2026-01-06T01:24:50Z
TX0000406,M000101,TERM-28029,APP,AUTH-168550,1.73,2026-01-06T01:52:22Z
TX0002502,M000448,TERM-35654,WEB,AUTH-179944,1.85,2026-01-06T01:56:18Z
TX0005645,M000365,TERM-89908,WEB,AUTH-545424,4.12,2026-01-06T02:57:08Z
TX0000826,M000155,TERM-55685,APP,AUTH-754844,2.09,2026-01-06T03:42:42Z
TX0004576,M000207,TERM-15839,APP,AUTH-542428,0.82,2026-01-06T05:15:10Z
TX0005282,M000416,TERM-89581,APP,AUTH-906826,1.47,2026-01-06T07:07:32Z
TX0002028,M000092,TERM-95004,POS,AUTH-648995,2.43,2026-01-06T09:02:45Z
TX0002832,M000253,TERM-51153,APP,AUTH-702440,3.29,2026-01-06T10:16:39Z
TX0003073,M000220,TERM-91926,WEB,AUTH-145492,3.07,2026-01-06T11:06:08Z
TX0007588,M000287,TERM-37470,APP,AUTH-439001,2.77,2026-01-06T12:38:24Z
TX0008032,M000332,TERM-46778,APP,AUTH-517944,1.30,2026-01-06T12:59:11Z
TX0001201,M000401,TERM-48821,POS,AUTH-889393,3.63,2026-01-06T13:54:32Z
TX0000722,M000309,TERM-19784,WEB,AUTH-447880,3.24,2026-01-06T14:48:11Z
TX0007120,M000367,TERM-80510,WEB,AUTH-544555,3.13,2026-01-06T15:22:34Z
TX0005996,M000007,TERM-64124,WEB,AUTH-999731,0.76,2026-01-06T15:27:01Z
TX0008070,M000196,TERM-52456,APP,AUTH-191242,3.17,2026-01-06T15:33:26Z
TX0002960,M000072,TERM-86479,WEB,AUTH-353420,3.64,2026-01-06T15:48:09Z
TX0008099,M000293,TERM-81612,POS,AUTH-260276,0.95,2026-01-06T16:08:41Z
TX0008768,M000271,TERM-85848,APP,AUTH-230005,2.37,2026-01-06T16:46:21Z
TX0006846,M000123,TERM-57891,WEB,AUTH-652564,1.07,2026-01-06T16:49:28Z
TX0006297,M000321,TERM-37476,APP,AUTH-980075,3.65,2026-01-06T18:19:13Z
TX0001797,M000291,TERM-25499,WEB,AUTH-172440,2.53,2026-01-06T19:19:33Z
TX0001393,M000301,TERM-47545,WEB,AUTH-833016,0.70,2026-01-06T20:01:22Z
TX0007066,M000409,TERM-20544,WEB,AUTH-358941,0.86,2026-01-06T22:02:00Z
TX0006812,M000124,TERM-35623,POS,AUTH-795107,1.78,2026-01-07T00:26:41Z
TX0008534,M000177,TERM-69330,APP,AUTH-491770,1.56,2026-01-07T00:41:47Z
TX0004883,M000213,TERM-48592,APP,AUTH-605797,4.18,2026-01-07T03:00:09Z
TX0007363,M000307,TERM-14965,APP,AUTH-836625,2.43,2026-01-07T03:54:00Z
TX0005091,M000111,TERM-10417,WEB,AUTH-101889,2.11,2026-01-07T04:22:32Z
TX0001488,M000216,TERM-92083,WEB,AUTH-468801,3.58,2026-01-07T04:42:13Z
TX0004976,M000278,TERM-62210,APP,AUTH-231250,4.18,2026-01-07T05:25:28Z
TX0004927,M000160,TERM-97006,APP,AUTH-411415,1.22,2026-01-07T06:03:35Z
TX0005205,M000245,TERM-70735,APP,AUTH-547095,3.25,2026-01-07T06:24:20Z
TX0003920,M000436,TERM-82327,WEB,AUTH-359774,1.87,2026-01-07T06:40:58Z
TX0001177,M000402,TERM-70563,WEB,AUTH-508747,2.87,2026-01-07T08:05:45Z
TX0005734,M000148,TERM-93800,WEB,AUTH-225571,3.13,2026-01-07T08:37:08Z
TX0005332,M000044,TERM-26495,POS,AUTH-662061,1.68,2026-01-07T10:56:54Z
TX0008632,M000219,TERM-61553,APP,AUTH-815581,3.99,2026-01-07T13:01:40Z
TX0004535,M000160,TERM-86501,APP,AUTH-384269,0.64,2026-01-07T14:12:24Z
TX0004818,M000316,TERM-55893,POS,AUTH-359580,0.75,2026-01-07T14:12:46Z
TX0004836,M000352,TERM-50375,WEB,AUTH-966810,3.80,2026-01-07T14:21:00Z
TX0008111,M000345,TERM-28627,POS,AUTH-848783,3.14,2026-01-07T15:58:44Z
TX0003640,M000135,TERM-91143,WEB,AUTH-669820,4.04,2026-01-07T16:25:53Z
TX0005191,M000211,TERM-92905,POS,AUTH-954993,1.64,2026-01-07T18:08:22Z
TX0008071,M000293,TERM-30751,APP,AUTH-922420,0.89,2026-01-07T19:32:29Z
TX0004677,M000340,TERM-47207,WEB,AUTH-652208,2.57,2026-01-07T19:51:35Z
TX0001283,M000187,TERM-30785,APP,AUTH-167531,1.23,2026-01-07T22:18:59Z
TX0006878,M000172,TERM-88851,POS,AUTH-936298,4.12,2026-01-07T22:33:19Z
TX0003060,M000297,TERM-83112,APP,AUTH-844533,3.48,2026-01-07T22:49:58Z
TX0003438,M000038,TERM-18344,POS,AUTH-336451,3.42,2026-01-08T00:44:56Z
TX0005794,M000292,TERM-21114,WEB,AUTH-760179,3.30,2026-01-08T01:48:17Z
TX0008140,M000343,TERM-51103,WEB,AUTH-422023,3.32,2026-01-08T01:59:04Z
TX0008171,M000045,TERM-40856,APP,AUTH-496197,1.00,2026-01-08T02:21:05Z
TX0008918,M000016,TERM-96147,WEB,AUTH-911507,3.60,2026-01-08T02:25:48Z
TX0001829,M000347,TERM-74721,WEB,AUTH-537212,1.18,2026-01-08T04:19:34Z
TX0003258,M000338,TERM-97742,APP,AUTH-187879,2.04,2026-01-08T05:01:05Z
TX0003873,M000314,TERM-50721,POS,AUTH-956018,1.79,2026-01-08T05:27:36Z
TX0003307,M000441,TERM-16474,WEB,AUTH-902740,2.69,2026-01-08T06:06:07Z
TX0007159,M000142,TERM-12345,WEB,AUTH-545951,1.77,2026-01-08T07:16:30Z
TX0006989,M000350,TERM-91494,WEB,AUTH-400189,3.85,2026-01-08T07:21:11Z
TX0005690,M000236,TERM-52199,APP,AUTH-557753,0.78,2026-01-08T10:32:46Z
TX0007971,M000009,TERM-24721,APP,AUTH-315354,2.25,2026-01-08T10:36:51Z
