cliente_id,tx_id,rol,factor_autenticacion,autenticacion_ok,ip_origen,confianza_sesion
C000403,TX0005325,ORDENANTE,BIOMETRIA,true,45.152.130.19,0.52
C000110,TX0001573,ORDENANTE,SMS_OTP,true,90.247.4.150,0.74
C000588,TX0001503,ORDENANTE,PASSWORD,true,142.170.118.153,0.09
C000636,TX0003712,ORDENANTE,SMS_OTP,true,115.129.141.84,0.56
C000034,TX0007113,ORDENANTE,BIOMETRIA,true,138.76.146.252,0.75
C000659,TX0002557,ORDENANTE,TOKEN_APP,true,154.42.173.174,0.74
C000128,TX0004357,ORDENANTE,BIOMETRIA,true,133.151.85.121,0.67
C000207,TX0007658,ORDENANTE,BIOMETRIA,true,196.135.147.148,0.54
C000888,TX0000795,ORDENANTE,SMS_OTP,true,64.27.199.5,0.66
C001053,TX0001191,ORDENANTE,PASSWORD,true,56.75.73.27,0.33
C000342,TX0005424,ORDENANTE,BIOMETRIA,true,107.241.38.235,0.46
C000258,TX0005417,ORDENANTE,SMS_OTP,true,134.246.231.248,0.41
C000447,TX0008945,ORDENANTE,SMS_OTP,true,46.118.138.216,0.48
C000487,TX0002367,ORDENANTE,BIOMETRIA,true,198.184.250.137,0.65
C000478,TX0000129,ORDENANTE,SIN_FACTOR,true,31.193.137.23,0.28
C000098,TX0004209,ORDENANTE,SMS_OTP,true,186.52.207.248,0.22
C000401,TX0003114,ORDENANTE,PASSWORD,true,56.152.197.61,0.32
C001144,TX0003443,ORDENANTE,BIOMETRIA,true,98.254.50.59,0.71
C000293,TX0004767,ORDENANTE,TOKEN_APP,true,115.134.198.43,0.50
C001006,TX0000043,ORDENANTE,SMS_OTP,true,106.226.202.53,0.55
C000364,TX0001071,ORDENANTE,PASSWORD,true,77.5.83.27,0.15
C000078,TX0000276,ORDENANTE,SMS_OTP,true,138.10.223.62,0.31
C000039,TX0002116,ORDENANTE,BIOMETRIA,true,126.102.43.188,0.57
C000939,TX0006253,ORDENANTE,PASSWORD,true,119.225.89.176,0.55
C000238,TX0008218,ORDENANTE,BIOMETRIA,true,79.11.137.113,0.38
C000441,TX0001705,ORDENANTE,PASSWORD,true,49.35.34.185,0.25
C000795,TX0000011,ORDENANTE,PASSWORD,true,85.179.14.119,0.69
C000175,TX0005392,ORDENANTE,TOKEN_APP,true,151.145.5.20,0.86
C001060,TX0006259,ORDENANTE,BIOMETRIA,true,44.63.111.161,0.23
C000276,TX0003710,ORDENANTE,BIOMETRIA,true,69.235.116.37,0.74
C000527,TX0007069,ORDENANTE,TOKEN_APP,true,134.214.46.133,0.47
C000605,TX0002215,ORDENANTE,TOKEN_APP,true,24.149.250.216,0.62
C000258,TX0008730,ORDENANTE,SMS_OTP,true,47.214.99.207,0.57
C000395,TX0004520,ORDENANTE,BIOMETRIA,true,136.169.1.46,0.58
C000947,TX0000837,ORDENANTE,SMS_OTP,true,152.50.152.197,0.57
C000429,TX0008293,ORDENANTE,SMS_OTP,true,25.6.134.63,0.44
C000141,TX0004993,ORDENANTE,PASSWORD,true,128.21.61.194,0.76
C001074,TX0005885,ORDENANTE,PASSWORD,true,114.82.78.73,0.63
C001006,TX0007796,ORDENANTE,BIOMETRIA,true,106.226.202.53,0.66
C000456,TX0006660,ORDENANTE,TOKEN_APP,true,135.7.122.217,0.66
C001150,TX0002252,ORDENANTE,PASSWORD,true,147.68.169.22,0.51
C001200,TX0004163,ORDENANTE,PASSWORD,true,36.120.58.159,0.54
C001198,TX0008975,ORDENANTE,SMS_OTP,true,167.166.213.216,0.43
C000724,TX0005182,ORDENANTE,SMS_OTP,true,188.136.59.250,0.53
C000851,TX0007470,ORDENANTE,BIOMETRIA,true,75.244.250.99,0.61
C000304,TX0007037,ORDENANTE,TOKEN_APP,true,128.249.74.44,0.41
C000180,TX0005941,ORDENANTE,SIN_FACTOR,true,193.162.124.182,0.59
C000926,TX0007603,ORDENANTE,PASSWORD,true,60.201.39.204,0.70
C000725,TX0007463,ORDENANTE,SMS_OTP,true,39.34.33.117,0.42
C000023,TX0003456,ORDENANTE,BIOMETRIA,true,35.201.202.234,0.45
C000397,TX0007073,ORDENANTE,BIOMETRIA,true,113.184.217.254,0.65
C000497,TX0006597,ORDENANTE,SMS_OTP,true,31.246.19.175,0.74
C000520,TX0002109,ORDENANTE,SMS_OTP,true,30.132.222.194,0.67
C000660,TX0001467,ORDENANTE,SIN_FACTOR,true,157.102.107.171,0.26
C001179,TX0000282,ORDENANTE,PASSWORD,true,162.140.124.14,0.67
C000746,TX0007364,ORDENANTE,SIN_FACTOR,true,86.208.224.243,0.35
C000353,TX0007838,ORDENANTE,TOKEN_APP,true,100.221.121.120,0.60
C000939,TX0004625,ORDENANTE,TOKEN_APP,true,119.225.89.176,0.67
C000451,TX0004789,ORDENANTE,SMS_OTP,true,127.222.228.158,0.45
C000628,TX0000209,ORDENANTE,SMS_OTP,true,118.123.23.115,0.61
C000299,TX0005290,ORDENANTE,SMS_OTP,true,133.248.16.213,0.74
C001031,TX0005883,ORDENANTE,BIOMETRIA,true,54.83.12.105,0.54
C001180,TX0002799,ORDENANTE,PASSWORD,true,125.227.192.62,0.42
C000599,TX0003470,ORDENANTE,SMS_OTP,true,48.30.111.167,0.59
C001069,TX0008373,ORDENANTE,TOKEN_APP,true,100.221.207.183,0.70
C000474,TX0007867,ORDENANTE,TOKEN_APP,true,91.184.160.224,0.46
C000806,TX0006521,ORDENANTE,TOKEN_APP,true,170.197.217.88,0.39
C000046,TX0002103,ORDENANTE,SIN_FACTOR,true,181.12.44.83,0.47
C000360,TX0005605,ORDENANTE,BIOMETRIA,true,127.58.227.231,0.24
C001042,TX0001593,ORDENANTE,BIOMETRIA,true,133.226.22.73,0.55
C000450,TX0005316,ORDENANTE,BIOMETRIA,true,46.10.248.247,0.46
C000297,TX0005503,ORDENANTE,PASSWORD,true,51.9.91.46,0.58
C000914,TX0008244,ORDENANTE,SMS_OTP,true,81.76.66.30,0.38
C000888,TX0006499,ORDENANTE,PASSWORD,true,64.27.199.5,0.62
C000007,TX0008846,ORDENANTE,BIOMETRIA,true,65.42.94.64,0.66
C000477,TX0008346,ORDENANTE,SMS_OTP,true,193.186.91.63,0.66
C000260,TX0008268,ORDENANTE,SMS_OTP,true,83.147.142.80,0.45
C001138,TX0000707,ORDENANTE,SMS_OTP,true,45.81.71.103,0.54
C000954,TX0007613,ORDENANTE,TOKEN_APP,true,115.134.198.43,0.64
C001137,TX0007602,ORDENANTE,SMS_OTP,true,62.205.244.185,0.75
C000443,TX0000373,ORDENANTE,SMS_OTP,true,68.137.119.140,0.58
C000285,TX0007657,ORDENANTE,PASSWORD,true,83.28.210.229,0.68
C000930,TX0006153,ORDENANTE,SIN_FACTOR,true,103.132.202.59,0.47
C000121,TX0008091,ORDENANTE,TOKEN_APP,true,44.166.8.61,0.81
C000778,TX0000520,ORDENANTE,TOKEN_APP,true,184.200.194.151,0.48
C000825,TX0002389,ORDENANTE,SIN_FACTOR,true,69.223.46.112,0.56
C000025,TX0008186,ORDENANTE,SMS_OTP,true,64.42.102.143,0.54
C000879,TX0004761,ORDENANTE,BIOMETRIA,true,133.248.16.213,0.45
C000712,TX0004928,ORDENANTE,SMS_OTP,true,31.185.20.250,0.82
C001166,TX0002301,ORDENANTE,PASSWORD,true,118.182.68.125,0.51
C001013,TX0002651,ORDENANTE,BIOMETRIA,true,37.74.109.233,0.49
C000049,TX0006147,ORDENANTE,PASSWORD,true,123.7.35.146,0.48
C000207,TX0002171,ORDENANTE,BIOMETRIA,true,196.135.147.148,0.50
C000684,TX0003392,ORDENANTE,SMS_OTP,true,30.107.128.242,0.84
C000458,TX0001031,ORDENANTE,PASSWORD,true,143.123.26.249,0.67
C000013,TX0004532,ORDENANTE,SMS_OTP,true,192.249.216.59,0.61
C000685,TX0008711,ORDENANTE,SIN_FACTOR,true,99.79.69.59,0.58
C000691,TX0000796,ORDENANTE,BIOMETRIA,true,49.2.99.9,0.54
C001040,TX0007094,ORDENANTE,SIN_FACTOR,true,168.7.134.193,0.57
C000712,TX0007688,ORDENANTE,PASSWORD,true,31.185.20.250,0.64
C000537,TX0004624,ORDENANTE,SMS_OTP,true,55.238.164.120,0.77
C000360,TX0007930,ORDENANTE,SMS_OTP,true,127.58.227.231,0.62
C000585,TX0005718,ORDENANTE,PASSWORD,true,174.97.7.73,0.63
C000633,TX0002520,ORDENANTE,BIOMETRIA,true,183.128.31.43,0.61
C000667,TX0001933,ORDENANTE,PASSWORD,true,172.145.236.192,0.37
C000321,TX0007165,ORDENANTE,TOKEN_APP,true,110.199.114.223,0.40
C000201,TX0006550,ORDENANTE,TOKEN_APP,true,29.13.187.78,0.61
C000967,TX0008229,ORDENANTE,SMS_OTP,true,161.31.162.26,0.32
C001052,TX0005612,ORDENANTE,SMS_OTP,true,188.173.159.160,0.37
C000795,TX0005093,ORDENANTE,SIN_FACTOR,true,85.179.14.119,0.56
C000598,TX0008086,ORDENANTE,PASSWORD,true,118.78.199.19,0.30
C000328,TX0004198,ORDENANTE,SMS_OTP,true,103.132.202.59,0.31
C000384,TX0007299,ORDENANTE,PASSWORD,true,162.24.40.27,0.50
C000030,TX0004365,ORDENANTE,BIOMETRIA,true,164.69.22.95,0.65
C000122,TX0008515,ORDENANTE,BIOMETRIA,true,179.165.72.92,0.31
C000465,TX0002646,ORDENANTE,PASSWORD,true,63.60.213.239,0.49
C000507,TX0001110,ORDENANTE,SMS_OTP,true,189.155.132.99,0.35
C000634,TX0005193,ORDENANTE,SMS_OTP,true,24.149.250.216,0.51
C001031,TX0000772,ORDENANTE,PASSWORD,true,54.83.12.105,0.77
C000707,TX0000157,ORDENANTE,BIOMETRIA,true,118.182.68.125,0.30
C001169,TX0008509,ORDENANTE,SIN_FACTOR,true,125.150.219.225,0.49
C000653,TX0001572,ORDENANTE,SMS_OTP,true,114.37.16.12,0.50
C000571,TX0006583,ORDENANTE,PASSWORD,true,23.1.183.162,0.76
C000314,TX0008477,ORDENANTE,PASSWORD,true,78.165.68.161,0.60
C000096,TX0000886,ORDENANTE,SIN_FACTOR,true,117.232.79.162,0.59
C001145,TX0007651,ORDENANTE,PASSWORD,true,113.184.217.254,0.57
C001134,TX0003082,ORDENANTE,PASSWORD,true,100.224.202.133,0.41
C000265,TX0008062,ORDENANTE,PASSWORD,true,117.220.133.249,0.61
C000642,TX0006165,ORDENANTE,PASSWORD,true,76.47.52.202,0.33
C000978,TX0007375,ORDENANTE,SMS_OTP,true,138.76.146.252,0.62
C000484,TX0006589,ORDENANTE,TOKEN_APP,true,25.48.232.233,0.57
C000475,TX0006191,ORDENANTE,PASSWORD,true,171.132.58.177,0.41
C000710,TX0005467,ORDENANTE,SMS_OTP,true,57.198.208.53,0.60
C000399,TX0004881,ORDENANTE,PASSWORD,true,92.122.63.93,0.62
C001005,TX0003913,ORDENANTE,SIN_FACTOR,true,49.2.99.9,0.51
C000546,TX0001580,ORDENANTE,BIOMETRIA,true,58.24.118.93,0.39
C001186,TX0003793,ORDENANTE,PASSWORD,true,158.147.97.128,0.78
C001005,TX0002884,ORDENANTE,TOKEN_APP,true,49.2.99.9,0.55
C000016,TX0003145,ORDENANTE,BIOMETRIA,true,110.179.175.218,0.38
C000493,TX0008138,ORDENANTE,SMS_OTP,true,148.15.39.193,0.26
C000649,TX0006834,ORDENANTE,BIOMETRIA,true,63.68.162.159,0.66
C000171,TX0008787,ORDENANTE,TOKEN_APP,true,57.178.11.248,0.29
C000563,TX0005648,ORDENANTE,PASSWORD,true,121.12.24.171,0.43
C000204,TX0005459,ORDENANTE,SMS_OTP,true,115.180.143.101,0.72
C000805,TX0003923,ORDENANTE,SIN_FACTOR,true,177.119.197.79,0.46
C001013,TX0004278,ORDENANTE,BIOMETRIA,true,37.74.109.233,0.67
C000068,TX0006186,ORDENANTE,BIOMETRIA,true,173.242.178.33,0.72
C001037,TX0008559,ORDENANTE,SMS_OTP,true,66.129.110.215,0.51
C001023,TX0006999,ORDENANTE,BIOMETRIA,true,114.177.208.234,0.76
C001115,TX0003635,ORDENANTE,TOKEN_APP,true,199.16.243.214,0.57
C000899,TX0006548,ORDENANTE,SMS_OTP,true,85.223.90.36,0.66
C000910,TX0003756,ORDENANTE,BIOMETRIA,true,78.165.68.161,0.50
C000442,TX0005705,ORDENANTE,PASSWORD,true,165.238.157.214,0.27
C001121,TX0007681,ORDENANTE,TOKEN_APP,true,137.112.74.175,0.49
C000556,TX0003924,ORDENANTE,PASSWORD,true,49.62.157.195,0.52
C000036,TX0005445,ORDENANTE,SMS_OTP,true,30.133.192.115,0.46
C001045,TX0006934,ORDENANTE,PASSWORD,true,46.118.138.216,0.53
C000473,TX0005783,ORDENANTE,BIOMETRIA,true,31.40.127.162,0.59
C000363,TX0004693,ORDENANTE,PASSWORD,true,59.203.179.178,0.61
C001081,TX0003887,ORDENANTE,SMS_OTP,true,106.27.181.105,0.42
C000213,TX0003794,ORDENANTE,PASSWORD,true,23.209.49.176,0.51
C000517,TX0006619,ORDENANTE,TOKEN_APP,true,75.92.154.140,0.73
C000266,TX0000693,ORDENANTE,BIOMETRIA,true,78.244.59.40,0.57
C001002,TX0007687,ORDENANTE,PASSWORD,true,179.15.219.21,0.33
C000672,TX0007725,ORDENANTE,TOKEN_APP,true,80.40.158.240,0.35
C000151,TX0002170,ORDENANTE,BIOMETRIA,true,24.4.88.110,0.44
C000526,TX0004998,ORDENANTE,TOKEN_APP,true,75.236.24.52,0.58
C000381,TX0003156,ORDENANTE,TOKEN_APP,true,34.50.98.198,0.35
C000421,TX0007807,ORDENANTE,BIOMETRIA,true,57.63.52.35,0.55
C000255,TX0007865,ORDENANTE,PASSWORD,true,86.208.224.243,0.39
C000639,TX0002628,ORDENANTE,TOKEN_APP,true,124.37.195.209,0.57
C000673,TX0004594,ORDENANTE,SMS_OTP,true,87.102.178.95,0.81
C000839,TX0004613,ORDENANTE,PASSWORD,true,149.175.233.192,0.55
C000265,TX0006108,ORDENANTE,BIOMETRIA,true,117.220.133.249,0.56
C001189,TX0005158,ORDENANTE,TOKEN_APP,true,100.223.5.225,0.38
C000245,TX0004931,ORDENANTE,SMS_OTP,true,148.116.203.130,0.55
C000179,TX0003974,ORDENANTE,TOKEN_APP,true,40.218.74.65,0.55
C000633,TX0008944,ORDENANTE,SMS_OTP,true,183.128.31.43,0.61
C000018,TX0000385,ORDENANTE,PASSWORD,true,131.174.19.170,0.40
C000998,TX0005983,ORDENANTE,SIN_FACTOR,true,148.15.39.193,0.60
C000732,TX0001928,ORDENANTE,SMS_OTP,true,160.34.253.167,0.68
C000465,TX0005572,ORDENANTE,SMS_OTP,true,184.158.202.100,0.78
C000054,TX0001771,ORDENANTE,BIOMETRIA,true,106.226.202.53,0.57
C001130,TX0008792,ORDENANTE,BIOMETRIA,true,153.201.33.226,0.74
C000655,TX0005258,ORDENANTE,SMS_OTP,true,98.122.209.201,0.44
C000704,TX0002705,ORDENANTE,TOKEN_APP,true,95.244.180.175,0.64
C000094,TX0002794,ORDENANTE,TOKEN_APP,true,74.23.168.128,0.36
C000696,TX0007316,ORDENANTE,SMS_OTP,true,178.136.232.42,0.64
C000972,TX0006030,ORDENANTE,PASSWORD,true,104.8.151.111,0.66
C000108,TX0008126,ORDENANTE,TOKEN_APP,true,187.250.5.233,0.49
C001175,TX0001615,ORDENANTE,PASSWORD,true,55.170.42.237,0.38
C000113,TX0005709,ORDENANTE,SIN_FACTOR,true,142.203.117.141,0.64
C000209,TX0003763,ORDENANTE,PASSWORD,true,133.197.82.144,0.37
C000076,TX0006229,ORDENANTE,SMS_OTP,true,176.149.108.31,0.54
C000929,TX0005272,ORDENANTE,SMS_OTP,true,113.80.200.117,0.44
C000079,TX0004882,ORDENANTE,SMS_OTP,true,116.35.112.85,0.42
C000063,TX0005169,ORDENANTE,TOKEN_APP,true,57.198.208.53,0.81
C000052,TX0002021,ORDENANTE,SIN_FACTOR,true,200.235.60.174,0.39
C000073,TX0008824,ORDENANTE,PASSWORD,true,30.133.192.115,0.39
C001020,TX0003259,ORDENANTE,PASSWORD,true,140.171.165.153,0.46
C000533,TX0007902,ORDENANTE,SMS_OTP,true,198.92.142.77,0.56
C000210,TX0002038,ORDENANTE,BIOMETRIA,true,95.26.221.133,0.59
C000853,TX0000489,ORDENANTE,PASSWORD,true,25.104.41.233,0.66
C000674,TX0008950,ORDENANTE,SMS_OTP,true,81.76.66.30,0.35
C000958,TX0000864,ORDENANTE,SMS_OTP,true,113.233.6.205,0.73
C000775,TX0003024,ORDENANTE,TOKEN_APP,true,158.243.1.126,0.64
C000269,TX0001374,ORDENANTE,BIOMETRIA,true,177.139.184.15,0.35
C000008,TX0001684,ORDENANTE,BIOMETRIA,true,149.184.162.20,0.48
C000537,TX0000723,ORDENANTE,TOKEN_APP,true,55.238.164.120,0.77
C000357,TX0006704,ORDENANTE,PASSWORD,true,149.43.53.180,0.58
C000655,TX0007442,ORDENANTE,SMS_OTP,true,98.122.209.201,0.69
C000574,TX0003775,ORDENANTE,SIN_FACTOR,true,95.88.80.175,0.70
C000485,TX0000773,ORDENANTE,TOKEN_APP,true,72.179.11.123,0.83
C000508,TX0000663,ORDENANTE,SMS_OTP,true,193.103.159.162,0.60
C000711,TX0002162,ORDENANTE,PASSWORD,true,172.181.169.71,0.83
C000612,TX0000898,ORDENANTE,BIOMETRIA,true,174.215.196.233,0.59
C000721,TX0003753,ORDENANTE,BIOMETRIA,true,75.236.226.170,0.22
C000033,TX0002568,ORDENANTE,SMS_OTP,true,143.190.225.197,0.60
C000434,TX0007077,ORDENANTE,BIOMETRIA,true,160.59.12.95,0.36
C001013,TX0006831,ORDENANTE,SIN_FACTOR,true,37.74.109.233,0.50
C000428,TX0004451,ORDENANTE,BIOMETRIA,true,29.66.244.134,0.24
C000431,TX0008465,ORDENANTE,PASSWORD,true,140.58.105.29,0.73
C000728,TX0002762,ORDENANTE,SMS_OTP,true,164.37.245.87,0.30
C001073,TX0002760,ORDENANTE,PASSWORD,true,195.224.194.104,0.63
C000834,TX0007255,ORDENANTE,SMS_OTP,true,131.58.97.254,0.58
C000576,TX0001634,ORDENANTE,BIOMETRIA,true,35.217.150.243,0.46
C000479,TX0006674,ORDENANTE,TOKEN_APP,true,56.101.228.52,0.67
C000991,TX0004380,ORDENANTE,SMS_OTP,true,56.86.101.217,0.59
C001036,TX0005335,ORDENANTE,BIOMETRIA,true,138.192.152.251,0.70
C000869,TX0001768,ORDENANTE,SIN_FACTOR,true,61.61.60.61,0.53
C000556,TX0004851,ORDENANTE,PASSWORD,true,49.62.157.195,0.50
C000644,TX0000252,ORDENANTE,SMS_OTP,true,56.95.86.6,0.55
C001074,TX0002752,ORDENANTE,PASSWORD,true,190.65.61.145,0.56
C000494,TX0004306,ORDENANTE,SMS_OTP,true,170.160.11.180,0.67
C000054,TX0007679,ORDENANTE,BIOMETRIA,true,106.226.202.53,0.78
C000166,TX0007030,ORDENANTE,BIOMETRIA,true,59.132.52.85,0.68
C001195,TX0004413,ORDENANTE,TOKEN_APP,true,97.43.227.77,0.59
C001140,TX0002347,ORDENANTE,BIOMETRIA,true,30.11.196.69,0.75
C000341,TX0000530,ORDENANTE,BIOMETRIA,true,45.102.4.232,0.32
C000848,TX0008588,ORDENANTE,BIOMETRIA,true,98.170.119.144,0.41
C000618,TX0008673,ORDENANTE,PASSWORD,true,182.131.183.131,0.68
C001021,TX0002344,ORDENANTE,SMS_OTP,true,80.194.146.55,0.52
C000348,TX0005370,ORDENANTE,SIN_FACTOR,true,137.137.44.81,0.35
C000018,TX0000788,ORDENANTE,SMS_OTP,true,131.174.19.170,0.66
C000523,TX0007567,ORDENANTE,BIOMETRIA,true,88.131.114.14,0.67
C000033,TX0004682,ORDENANTE,BIOMETRIA,true,142.172.4.161,0.79
C000029,TX0006438,ORDENANTE,BIOMETRIA,true,174.251.104.88,0.45
C001181,TX0007365,ORDENANTE,TOKEN_APP,true,23.210.198.65,0.46
C000606,TX0002782,ORDENANTE,SMS_OTP,true,160.94.211.45,0.72
C000073,TX0000880,ORDENANTE,SIN_FACTOR,true,173.227.240.101,0.69
C000103,TX0003252,ORDENANTE,PASSWORD,true,122.103.158.138,0.28
C000718,TX0006638,ORDENANTE,PASSWORD,true,100.224.202.133,0.79
C000134,TX0008243,ORDENANTE,BIOMETRIA,true,99.100.95.157,0.26
C000200,TX0006313,ORDENANTE,TOKEN_APP,true,34.157.197.73,0.55
C000443,TX0001200,ORDENANTE,BIOMETRIA,true,68.137.119.140,0.57
C000039,TX0000639,ORDENANTE,SMS_OTP,true,58.52.191.186,0.36
C000035,TX0007872,ORDENANTE,BIOMETRIA,true,152.231.55.226,0.08
C001070,TX0006346,ORDENANTE,SMS_OTP,true,35.112.74.116,0.66
C000616,TX0001560,ORDENANTE,SIN_FACTOR,true,167.166.213.216,0.62
C000066,TX0008954,ORDENANTE,PASSWORD,true,163.141.8.87,0.65
C000443,TX0008479,ORDENANTE,PASSWORD,true,68.137.119.140,0.46
C000159,TX0001447,ORDENANTE,SMS_OTP,true,42.123.95.195,0.58
C000206,TX0000435,ORDENANTE,SMS_OTP,true,103.233.51.67,0.40
C000496,TX0002388,ORDENANTE,TOKEN_APP,true,116.191.202.60,0.43
C000742,TX0004199,ORDENANTE,BIOMETRIA,true,53.101.149.53,0.56
C000631,TX0004684,ORDENANTE,BIOMETRIA,true,111.135.242.232,0.66
C000664,TX0000873,ORDENANTE,BIOMETRIA,true,159.92.117.84,0.55
C000096,TX0003323,ORDENANTE,BIOMETRIA,true,117.232.79.162,0.40
C000204,TX0004418,ORDENANTE,TOKEN_APP,true,115.180.143.101,0.60
C001069,TX0007923,ORDENANTE,SMS_OTP,true,100.221.207.183,0.36
C000139,TX0008005,ORDENANTE,SIN_FACTOR,true,38.12.239.171,0.40
C001167,TX0002931,ORDENANTE,TOKEN_APP,true,165.165.1.106,0.49
C001113,TX0001429,ORDENANTE,BIOMETRIA,true,117.232.79.162,0.51
C000605,TX0007583,ORDENANTE,TOKEN_APP,true,95.6.54.183,0.39
C000866,TX0003651,ORDENANTE,SMS_OTP,true,92.199.47.214,0.21
C000454,TX0004008,ORDENANTE,BIOMETRIA,true,163.197.202.36,0.38
C000311,TX0006534,ORDENANTE,BIOMETRIA,true,38.29.148.41,0.74
C000918,TX0003547,ORDENANTE,TOKEN_APP,true,31.198.49.254,0.22
C000393,TX0003453,ORDENANTE,SMS_OTP,true,129.145.168.98,0.65
C000994,TX0008131,ORDENANTE,BIOMETRIA,true,191.16.61.10,0.61
C001153,TX0004887,ORDENANTE,TOKEN_APP,true,31.185.20.250,0.74
C000476,TX0008862,ORDENANTE,SMS_OTP,true,31.193.86.11,0.62
C000544,TX0003222,ORDENANTE,TOKEN_APP,true,171.123.99.108,0.37
C001087,TX0000169,ORDENANTE,BIOMETRIA,true,149.214.133.207,0.73
C000798,TX0008660,ORDENANTE,PASSWORD,true,168.121.119.12,0.77
C000338,TX0005381,ORDENANTE,SMS_OTP,true,98.74.197.166,0.45
C000730,TX0001330,ORDENANTE,SMS_OTP,true,151.246.229.81,0.79
C000028,TX0001349,ORDENANTE,PASSWORD,true,23.27.149.248,0.57
C001151,TX0000780,ORDENANTE,SIN_FACTOR,true,61.254.19.16,0.75
C000619,TX0006193,ORDENANTE,SMS_OTP,true,157.241.107.131,0.33
C000462,TX0004385,ORDENANTE,TOKEN_APP,true,121.96.118.230,0.45
C000204,TX0000190,ORDENANTE,PASSWORD,true,115.180.143.101,0.55
C000266,TX0002329,ORDENANTE,PASSWORD,true,78.244.59.40,0.68
C000215,TX0001359,ORDENANTE,TOKEN_APP,true,161.167.175.8,0.85
C000173,TX0007646,ORDENANTE,PASSWORD,true,52.102.76.159,0.73
C000682,TX0003703,ORDENANTE,BIOMETRIA,true,148.7.180.170,0.34
C001029,TX0008041,ORDENANTE,SMS_OTP,true,48.243.127.56,0.53
C001078,TX0004575,ORDENANTE,TOKEN_APP,true,26.72.227.16,0.34
C000072,TX0008149,ORDENANTE,BIOMETRIA,true,143.155.236.80,0.57
C000234,TX0002708,ORDENANTE,SMS_OTP,true,101.60.107.11,0.62
C000264,TX0004232,ORDENANTE,PASSWORD,true,195.253.129.14,0.38
C000666,TX0000239,ORDENANTE,PASSWORD,true,58.179.36.19,0.68
C000853,TX0007683,ORDENANTE,BIOMETRIA,true,25.104.41.233,0.60
C000367,TX0001948,ORDENANTE,PASSWORD,true,34.9.24.183,0.43
C000048,TX0002616,ORDENANTE,TOKEN_APP,true,142.172.4.161,0.35
C000667,TX0006818,ORDENANTE,SMS_OTP,true,172.145.236.192,0.17
C000513,TX0007699,ORDENANTE,SMS_OTP,true,102.207.220.11,0.28
C000620,TX0001180,ORDENANTE,BIOMETRIA,true,143.196.45.147,0.45
C001123,TX0005981,ORDENANTE,BIOMETRIA,true,196.79.242.178,0.33
C000402,TX0007086,ORDENANTE,SMS_OTP,true,154.114.208.8,0.67
C000294,TX0005848,ORDENANTE,PASSWORD,true,49.55.29.231,0.32
C000463,TX0002484,ORDENANTE,SMS_OTP,true,127.161.199.213,0.59
C000309,TX0005320,ORDENANTE,TOKEN_APP,true,102.182.162.8,0.60
C000431,TX0000462,ORDENANTE,BIOMETRIA,true,140.58.105.29,0.69
C000209,TX0004573,ORDENANTE,BIOMETRIA,true,133.197.82.144,0.42
C000384,TX0004863,ORDENANTE,PASSWORD,true,162.24.40.27,0.34
C001048,TX0005626,ORDENANTE,SIN_FACTOR,true,58.24.118.93,0.41
C000658,TX0003106,ORDENANTE,PASSWORD,true,156.221.136.156,0.69
C001156,TX0006759,ORDENANTE,BIOMETRIA,true,58.24.118.93,0.47
C000734,TX0008578,ORDENANTE,TOKEN_APP,true,25.9.90.60,0.37
C001160,TX0001853,ORDENANTE,SMS_OTP,true,114.130.250.142,0.54
C001090,TX0006008,ORDENANTE,TOKEN_APP,true,101.222.196.42,0.33
C000589,TX0003463,ORDENANTE,PASSWORD,true,106.226.202.53,0.56
C000921,TX0005852,ORDENANTE,SMS_OTP,true,200.162.34.182,0.66
C000655,TX0008116,ORDENANTE,SMS_OTP,true,99.196.47.197,0.36
C000808,TX0002797,ORDENANTE,BIOMETRIA,true,161.56.162.19,0.60
C000984,TX0006770,ORDENANTE,TOKEN_APP,true,128.135.63.66,0.33
C000952,TX0007994,ORDENANTE,BIOMETRIA,true,99.65.225.235,0.10
C000941,TX0002969,ORDENANTE,SMS_OTP,true,146.128.215.53,0.58
C000455,TX0008949,ORDENANTE,PASSWORD,true,152.71.195.24,0.28
C001052,TX0005727,ORDENANTE,PASSWORD,true,30.11.196.69,0.58
C000176,TX0003390,ORDENANTE,SMS_OTP,true,30.175.36.75,0.42
C000260,TX0004629,ORDENANTE,PASSWORD,true,83.147.142.80,0.51
C000717,TX0008092,ORDENANTE,BIOMETRIA,true,176.210.237.218,0.69
C000171,TX0007231,ORDENANTE,BIOMETRIA,true,57.178.11.248,0.29
C000995,TX0002603,ORDENANTE,TOKEN_APP,true,182.125.77.11,0.67
C000637,TX0005174,ORDENANTE,SMS_OTP,true,106.238.175.20,0.50
C000645,TX0007888,ORDENANTE,TOKEN_APP,true,54.83.12.105,0.58
C000007,TX0005987,ORDENANTE,SIN_FACTOR,true,65.42.94.64,0.65
C000161,TX0003700,ORDENANTE,PASSWORD,true,117.168.192.29,0.49
C000019,TX0004160,ORDENANTE,PASSWORD,true,147.185.61.99,0.74
C001048,TX0001108,ORDENANTE,PASSWORD,true,58.24.118.93,0.47
C000070,TX0005731,ORDENANTE,PASSWORD,true,179.138.214.207,0.63
C000768,TX0007122,ORDENANTE,TOKEN_APP,true,91.146.5.35,0.28
C000485,TX0008797,ORDENANTE,BIOMETRIA,true,72.179.11.123,0.51
