tx_origen_id,tx_destino_id,delta_segundos,misma_ip,misma_ubicacion,patron,score_patron
TX0003973,TX0000425,4157829,true,false,SECUENCIA_NORMAL,0.32
TX0002423,TX0003014,2948786,false,false,SECUENCIA_NORMAL,0.34
TX0005271,TX0002895,1654017,true,false,SECUENCIA_NORMAL,0.35
TX0002895,TX0000757,4886257,true,false,SECUENCIA_NORMAL,0.27
TX0006298,TX0003128,234914,true,false,SECUENCIA_NORMAL,0.26
TX0003128,TX0008674,2339880,true,false,SECUENCIA_NORMAL,0.27
TX0007051,TX0008360,1697002,true,false,SECUENCIA_NORMAL,0.34
TX0005793,TX0004168,15301,true,false,SECUENCIA_NORMAL,0.23
TX0005465,TX0005834,9652,true,false,SECUENCIA_NORMAL,0.32
TX0007798,TX0006338,3411194,true,false,SECUENCIA_NORMAL,0.27
TX0002089,TX0000038,385586,false,true,SECUENCIA_NORMAL,0.28
TX0000500,TX0000251,2347798,true,false,SECUENCIA_NORMAL,0.35
TX0007805,TX0008690,2653513,true,false,SECUENCIA_NORMAL,0.38
TX0006930,TX0003512,816879,false,false,SECUENCIA_NORMAL,0.38
TX0007304,TX0005231,35585,true,false,SECUENCIA_NORMAL,0.35
TX0002687,TX0007742,6459710,true,false,SECUENCIA_NORMAL,0.24
TX0005975,TX0001360,572461,true,false,SECUENCIA_NORMAL,0.32
TX0008272,TX0004811,2238397,true,false,SECUENCIA_NORMAL,0.30
TX0004811,TX0002501,764525,true,false,SECUENCIA_NORMAL,0.23
TX0002626,TX0002153,3824997,true,false,SECUENCIA_NORMAL,0.28
TX0003423,TX0002934,1425576,true,false,SECUENCIA_NORMAL,0.24
TX0008712,TX0003977,1774300,true,false,SECUENCIA_NORMAL,0.30
TX0003159,TX0003241,123556,true,false,SECUENCIA_NORMAL,0.23
TX0001722,TX0004709,740746,true,false,SECUENCIA_NORMAL,0.34
TX0001892,TX0003727,2019355,true,false,SECUENCIA_NORMAL,0.36
TX0001061,TX0004079,5547442,true,false,SECUENCIA_NORMAL,0.26
TX0000093,TX0008320,111530,true,false,SECUENCIA_NORMAL,0.31
TX0003041,TX0001377,3029031,true,false,SECUENCIA_NORMAL,0.23
TX0001377,TX0003572,3065403,true,false,SECUENCIA_NORMAL,0.30
TX0001804,TX0007046,5297142,true,false,SECUENCIA_NORMAL,0.31
TX0006288,TX0008769,473919,true,false,SECUENCIA_NORMAL,0.38
TX0008769,TX0006664,1809031,true,false,SECUENCIA_NORMAL,0.29
TX0006664,TX0004638,595737,true,false,SECUENCIA_NORMAL,0.26
TX0008570,TX0007482,2597307,true,false,SECUENCIA_NORMAL,0.26
TX0007482,TX0005660,2816673,true,false,SECUENCIA_NORMAL,0.23
TX0005343,TX0001306,1748005,true,false,SECUENCIA_NORMAL,0.25
TX0004570,TX0006789,1283532,true,false,SECUENCIA_NORMAL,0.25
TX0003695,TX0006396,312495,true,false,SECUENCIA_NORMAL,0.24
TX0003115,TX0007220,1281965,true,false,SECUENCIA_NORMAL,0.26
TX0005160,TX0006580,2414295,true,false,SECUENCIA_NORMAL,0.23
TX0001793,TX0004033,457268,true,false,SECUENCIA_NORMAL,0.27
TX0004679,TX0004553,2519278,true,false,SECUENCIA_NORMAL,0.30
TX0003708,TX0004192,1521519,true,false,SECUENCIA_NORMAL,0.35
TX0004173,TX0007187,40144,true,false,SECUENCIA_NORMAL,0.31
TX0005924,TX0006436,2534850,true,false,SECUENCIA_NORMAL,0.24
TX0003346,TX0000721,25691,true,false,SECUENCIA_NORMAL,0.36
TX0004002,TX0002095,261010,true,false,SECUENCIA_NORMAL,0.31
TX0006369,TX0007781,2476261,true,false,SECUENCIA_NORMAL,0.30
TX0004176,TX0008752,3625862,true,false,SECUENCIA_NORMAL,0.24
TX0005939,TX0000950,9001,true,false,SECUENCIA_NORMAL,0.31
TX0006038,TX0007525,610772,false,false,SECUENCIA_NORMAL,0.32
TX0007179,TX0002955,1403299,true,false,SECUENCIA_NORMAL,0.32
TX0006628,TX0001146,947525,true,false,SECUENCIA_NORMAL,0.23
TX0007885,TX0003839,2552154,false,false,SECUENCIA_NORMAL,0.31
TX0001217,TX0008569,2074382,true,false,SECUENCIA_NORMAL,0.28
TX0004308,TX0005351,1016009,true,false,SECUENCIA_NORMAL,0.22
TX0001879,TX0002256,7619,true,false,SECUENCIA_NORMAL,0.29
